house_id,city,area_name,sqft,bedrooms,bathrooms,floors,garage_cars,has_pool,has_garden,furnished,quality,year_built,age_years,school_dist_km,hospital_dist_km,metro_dist_km,crime_rate,price_lakhs
TN3636,Madurai,Tambaram,1423,3,2,1,1,1,0,Unfurnished,Average,1987,37,7.96,2.37,3.41,10,51.38
TN3637,Chennai,Adyar,2039,3,2,2,1,0,0,Unfurnished,Fair,2002,22,2.27,0.32,5.48,7.04,92.7
TN3638,Chennai,Anna Nagar,609,3,2,1,1,0,1,Semi,Good,1993,31,2.53,3.09,5.93,2.52,44.1
TN3639,Coimbatore,Velachery,1637,3,3,1,1,0,1,Unfurnished,Excellent,1996,28,4.73,1.18,10.1,3.47,103.04
TN3640,Chennai,Perambur,1049,3,2,1,1,0,1,Fully,Average,1989,35,2.77,3,2.23,3.46,64.07
TN3641,Coimbatore,Adyar,1732,3,3,3,1,0,1,Fully,Average,1987,37,3.3,5.39,1.39,7.3,77.36
TN3642,Chennai,Pallavaram,1042,5,4,1,2,0,0,Unfurnished,Average,1995,29,0.67,0.56,4.08,8.95,60.43
TN3643,Coimbatore,T Nagar,2158,4,3,2,0,0,0,Semi,Good,2014,10,1.16,8.02,2.15,4.68,114.89
TN3644,Chennai,RS Puram,,4,3,1,1,0,1,Fully,Poor,1988,36,0.4,2.27,3.61,5.03,45.74
TN3645,Tirunelveli,Pallavaram,400,4,3,1,1,0,0,Fully,Good,1989,35,1.76,7.69,2.18,5.54,20.95
TN3646,Madurai,Kodambakkam,1095,3,3,2,,0,1,Unfurnished,Good,1985,39,1.52,0.7,0.66,4.47,51.03
TN3647,Trichy,Singanallur,1332,3,3,2,0,0,0,Semi,Good,2011,13,,2.78,2.54,5.06,55.08
TN3648,Erode,Chromepet,1937,4,4,3,1,1,0,Unfurnished,Average,2012,12,2.36,1.55,4.7,4.6,68.2
TN3649,Coimbatore,T Nagar,884,3,3,3,,1,0,Fully,Good,2013,11,3.86,4.46,6.42,5.46,60.19
TN3650,Chennai,Sholinganallur,893,5,4,2,1,1,0,Unfurnished,Fair,2002,22,1.02,2.79,2.72,0.5,58.39
TN3651,Madurai,KK Nagar,1882,3,3,2,0,1,1,Unfurnished,Fair,1996,28,,2.05,0.72,3.54,58.69
TN3652,Madurai,Saibaba Colony,831,3,3,2,2,0,1,Semi,Excellent,1997,27,2.39,7.33,2.14,2.13,49.97
TN3653,Salem,Sholinganallur,1369,3,2,1,1,0,1,Semi,Good,1986,38,2.98,1.42,6.17,5.88,53.97
TN3654,Coimbatore,Besant Nagar,1379,5,5,3,1,0,0,Fully,Poor,2021,3,0.87,0.75,2.13,2.93,56.07
TN3655,Chennai,Velachery,1548,2,2,2,1,0,0,Unfurnished,Average,2000,24,1.99,2.81,4.77,1.37,80.94
TN3656,Chennai,Ashok Nagar,1113,3,3,2,2,1,0,Semi,Average,2008,16,2.51,2.93,2.83,0.92,75.12
TN3657,Coimbatore,Pallavaram,1033,3,3,1,0,1,0,Unfurnished,Average,2019,5,2.22,1.73,1.1,5.4,51
TN3658,Trichy,Ashok Nagar,1601,2,1,1,0,0,0,Semi,Average,2006,18,6.17,2,6.36,2.64,54.65
TN3659,Madurai,Gandhipuram,1047,4,3,3,1,0,0,Unfurnished,Fair,2020,4,5.71,9.62,0.5,4.22,31.73
TN3660,Coimbatore,Alwarpet,838,3,3,1,1,0,0,Unfurnished,Average,1995,29,,3.96,2.98,7.67,33.58
TN3661,Thanjavur,Singanallur,,3,2,2,0,0,0,Unfurnished,Good,2013,11,2.75,0.35,0.94,5.25,73.64
TN3662,Trichy,Singanallur,1670,3,3,1,2,0,0,Unfurnished,Good,2019,5,8.93,0.72,0.5,3.48,73.08
TN3663,Chennai,T Nagar,2245,3,3,2,1,0,0,Semi,Good,1999,25,4.47,11.14,2.8,2.15,144.98
TN3664,Chennai,Kodambakkam,1803,3,3,1,1,1,0,Fully,Fair,2015,9,,3.89,2.77,5.37,92.91
TN3665,Chennai,Besant Nagar,879,3,2,2,0,0,0,Unfurnished,Excellent,2000,24,1.39,7.4,4.91,4.24,68.54
TN3666,Chennai,RS Puram,1493,2,1,1,0,1,1,Unfurnished,Good,1994,30,0.68,1.09,5.46,5.66,99.74
TN3667,Chennai,KK Nagar,993,5,4,3,1,0,0,Semi,Good,2016,8,0.2,4.06,5.2,0.5,75.2
TN3668,Chennai,Mylapore,707,3,2,2,2,0,1,Fully,Good,1986,38,0.52,3.76,2.11,6.77,51.54
TN3669,Chennai,Ramanathapuram,1249,3,2,1,1,0,0,Semi,Excellent,2008,16,0.2,1.05,4,1.07,101.79
TN3670,Chennai,Porur,1892,3,2,2,2,1,1,Semi,Average,2007,17,3.18,2.4,3.44,3.53,114.8
TN3671,Tirunelveli,Mylapore,1574,3,3,1,1,0,0,Semi,Average,1986,38,1.39,2.96,2.19,7.28,49.69
TN3672,Chennai,Tambaram,824,3,2,1,1,1,1,Semi,Good,2022,2,0.94,1.97,3.64,0.5,74.1
TN3673,Madurai,Velachery,1233,3,3,3,1,0,0,Unfurnished,Good,2015,9,3.59,5.27,11.77,4.33,56.29
TN3674,Coimbatore,Peelamedu,1386,3,3,2,1,0,1,Fully,Good,2010,14,4.47,5.37,0.86,3.95,79.36
TN3675,Thanjavur,Velachery,690,3,2,1,1,0,0,Semi,Average,2013,11,9.25,5.7,9.45,4.44,21.66
TN3676,Chennai,Besant Nagar,1771,3,3,1,0,0,0,Semi,Fair,1987,37,2.57,4.88,0.5,5.21,82.73
TN3677,Coimbatore,Pallavaram,1347,2,2,1,1,0,1,Fully,Average,1998,26,1.55,2.01,1.47,4.53,65.12
TN3678,Thanjavur,Ashok Nagar,824,3,3,3,0,0,0,Unfurnished,Excellent,2009,15,0.91,1.44,1.36,1.82,39.57
TN3679,Tirunelveli,Adyar,799,2,1,1,1,0,1,Unfurnished,Good,1985,39,0.63,5.34,3.94,4.69,26.94
TN3680,Vellore,Tambaram,1945,2,1,3,1,0,0,Semi,Average,1987,37,0.6,2.02,0.56,4.46,61.52
TN3681,Chennai,Porur,1279,4,4,3,0,1,0,Unfurnished,Average,2010,14,1.32,0.85,8.56,4.38,74.94
TN3682,Chennai,Kodambakkam,1986,3,2,1,1,0,1,Unfurnished,Average,2002,22,12,2.12,7.05,8.67,101.79
TN3683,Trichy,Ashok Nagar,2157,3,3,1,1,1,0,Unfurnished,Excellent,1993,31,0.2,0.46,4.22,7.17,115.03
TN3684,Hosur,Perambur,1910,3,2,3,1,0,0,Fully,Good,2022,2,0.55,3.53,2.45,8.15,99.36
TN3685,Madurai,Chromepet,1210,4,4,1,0,0,1,Unfurnished,Good,2007,17,0.52,1.23,10.81,5.19,56.68
TN3686,Madurai,Kodambakkam,400,3,3,1,1,0,1,Semi,Average,2005,19,3.16,0.91,7.11,8.07,17.15
TN3687,Chennai,Pallavaram,1591,4,3,1,0,0,1,Semi,Good,1985,39,1.09,9.41,2.77,2.79,104.29
TN3688,Erode,Porur,2391,3,2,2,0,0,0,Fully,Average,2005,19,1.53,4.5,4.84,3.78,79.79
TN3689,Chennai,Singanallur,1434,5,4,2,0,0,0,Semi,Good,2011,13,0.4,4.64,3.35,3.34,103.82
TN3690,Coimbatore,Velachery,555,4,3,1,0,0,0,Fully,Average,1990,34,1.3,2.93,3.55,3.51,29.28
TN3691,Coimbatore,Saibaba Colony,1146,4,3,1,1,0,0,Fully,Average,2020,4,0.27,5.48,1.61,4.58,59.77
TN3692,Madurai,Besant Nagar,1367,2,2,3,2,0,1,Semi,Good,2012,12,1.9,4.27,2.48,4.91,65.26
TN3693,Chennai,Alwarpet,956,2,2,2,1,0,0,Unfurnished,Excellent,2001,23,0.26,2.74,0.5,5.36,81.11
TN3694,Chennai,Ramanathapuram,,2,2,2,1,0,0,Unfurnished,Fair,1987,37,3.91,9.74,1.77,7.99,16.96
TN3695,Trichy,Chromepet,1406,2,1,2,0,1,0,Semi,Good,1996,28,2.09,0.64,4.76,1.45,60.89
TN3696,Chennai,Velachery,1097,4,3,2,1,0,1,Unfurnished,Average,1996,28,3.22,8.61,12.25,2.09,63.44
TN3697,Madurai,Singanallur,2248,1,1,2,0,0,1,Unfurnished,Average,1986,38,1.36,1.54,13.19,0.5,74.87
TN3698,Chennai,Adyar,1495,2,2,1,1,0,1,Unfurnished,Poor,2006,18,1.2,2.25,3.25,2.82,57.28
TN3699,Coimbatore,Tambaram,1661,2,2,1,2,0,0,Fully,Average,2007,17,0.26,0.39,3.73,3.61,77.04
TN3700,Madurai,KK Nagar,1396,2,2,2,0,0,1,Unfurnished,Average,2014,10,1.86,2.33,0.82,3.1,47.66
TN3701,Chennai,Ramanathapuram,1492,2,1,2,1,0,1,Unfurnished,Fair,1989,35,1.81,2.83,4.75,2.22,67.45
TN3702,Coimbatore,Besant Nagar,706,4,4,3,0,1,0,Unfurnished,Average,1993,31,1.58,18.23,0.5,4.68,39.93
TN3703,Chennai,Velachery,982,3,2,1,1,0,0,Semi,Excellent,2005,19,,11.09,1.34,3.73,80.68
TN3704,Chennai,T Nagar,1940,1,1,3,0,0,0,Semi,Fair,1995,29,4.47,10.18,4.41,2.73,83.42
TN3705,Thanjavur,Nungambakkam,1544,3,2,3,1,0,0,Semi,Good,1989,35,3.47,1.28,1.49,4.8,56.74
TN3706,Coimbatore,Mylapore,1271,3,2,1,0,0,1,Semi,Average,2019,5,0.39,14.22,0.5,3.35,60.54
TN3707,Erode,Mylapore,1669,2,1,2,1,0,0,Fully,Good,2011,13,2.43,1.82,7.13,6.81,64.39
TN3708,Chennai,Alwarpet,1678,3,2,2,1,0,0,Semi,Average,1986,38,0.21,5.73,1.49,4.17,94.02
TN3709,Salem,Singanallur,2346,3,3,3,1,0,1,Unfurnished,Fair,2008,16,2.97,0.73,0.5,3.8,68.21
TN3710,Erode,Mylapore,1523,3,3,2,1,0,1,Unfurnished,Fair,2015,9,1.2,2.11,0.5,5.02,43.75
TN3711,Madurai,Ashok Nagar,972,3,3,2,2,0,1,Fully,Fair,2017,7,0.36,10.15,1.16,0.5,36.66
TN3712,Coimbatore,Saibaba Colony,1398,1,1,2,1,0,0,Unfurnished,Fair,2014,10,4.95,8.81,0.78,6.93,51.04
TN3713,Coimbatore,Gandhipuram,1723,5,5,1,0,0,0,Semi,Good,2021,3,2.38,3.45,5.95,6.07,96.08
TN3714,Coimbatore,Porur,1898,4,4,1,0,0,0,Unfurnished,Excellent,2012,12,1.1,4.8,1.55,2.91,124.4
TN3715,Hosur,Kodambakkam,723,4,4,2,2,0,0,Unfurnished,Good,2015,9,0.2,0.58,6.53,2.24,43.64
TN3716,Vellore,Velachery,1564,1,1,2,1,0,0,Unfurnished,Good,1995,29,1.93,3.84,0.76,2.48,62.27
TN3717,Thanjavur,Mylapore,1046,4,3,2,1,0,0,Unfurnished,Fair,2007,17,6.42,2.89,2.72,1.68,34.15
TN3718,Chennai,KK Nagar,1195,4,3,2,0,0,0,Semi,Average,1986,38,2.27,0.3,4.66,1.11,66.28
TN3719,Salem,Saibaba Colony,1831,4,4,1,1,0,0,Unfurnished,Average,2011,13,8.91,0.36,4.22,1.62,62.73
TN3720,Hosur,Velachery,1786,2,2,2,0,0,0,Fully,Average,2019,5,0.37,0.34,3.68,0.5,80.56
TN3721,Chennai,Ramanathapuram,1145,3,3,1,2,0,1,Unfurnished,Average,1986,38,2.1,3.87,10.35,3.77,62.46
TN3722,Chennai,Alwarpet,1379,5,4,2,2,0,1,Unfurnished,Average,2021,3,4,0.46,1.04,4.23,81.12
TN3723,Salem,Ramanathapuram,1209,3,3,3,0,0,0,Unfurnished,Average,2005,19,1.86,1.89,2.72,7.06,41.4
TN3724,Madurai,Anna Nagar,2751,3,2,2,1,0,0,Semi,Average,1989,35,0.24,1.32,8.62,6.47,96.8
TN3725,Vellore,Nungambakkam,1575,4,3,1,,0,0,Unfurnished,Good,2005,19,2.19,2.4,0.5,3.03,66.39
TN3726,Chennai,Besant Nagar,1072,3,2,1,1,0,0,Fully,Good,2013,11,2.37,3.68,0.5,4,76.27
TN3727,Erode,Alwarpet,,3,2,2,2,0,0,Fully,Average,2004,20,3.26,3.46,1.06,6.71,71.14
TN3728,Chennai,Peelamedu,2061,3,3,2,1,0,1,Unfurnished,Excellent,2022,2,3.58,2.17,4.01,3.6,165.57
TN3729,Chennai,RS Puram,2256,4,4,2,1,0,1,Semi,Excellent,2004,20,3.68,1.87,1.2,4.84,187.53
TN3730,Chennai,Ashok Nagar,2390,2,1,1,0,0,1,Unfurnished,Average,2009,15,2.72,1.52,0.84,3.29,125.98
TN3731,Vellore,Saibaba Colony,1768,3,3,2,1,0,1,Semi,Average,1986,38,0.61,5.94,2.46,4.58,64.23
TN3732,Trichy,Anna Nagar,1293,3,2,2,1,0,1,Fully,Average,2016,8,1.29,1.21,3.8,,50.98
TN3733,Madurai,Alwarpet,1359,4,4,1,1,1,0,Unfurnished,Excellent,2010,14,3.74,0.9,1.14,3.8,83.12
TN3734,Coimbatore,Porur,1319,3,3,2,0,0,1,Semi,Excellent,1990,34,7.67,4.08,1.43,6.63,79.48
TN3735,Tirunelveli,Velachery,1268,4,3,1,1,0,0,Fully,Fair,1987,37,0.21,1.34,3.8,2.77,36.84
TN3736,Coimbatore,Besant Nagar,2008,4,3,2,2,0,1,Unfurnished,Average,2017,7,1.92,5.63,11.66,4.73,94.02
TN3737,Vellore,KK Nagar,1450,2,1,3,1,0,0,Semi,Good,1985,39,0.94,1.19,4.49,8.07,57.08
TN3738,Coimbatore,Peelamedu,1887,3,2,2,1,0,0,Semi,Average,1989,35,0.64,3.63,6.11,5.12,80.31
TN3739,Coimbatore,Peelamedu,1754,1,1,2,1,1,1,Semi,Fair,1997,27,1.76,0.3,1.83,2.91,68.49
TN3740,Coimbatore,Porur,956,3,2,2,1,1,0,Unfurnished,Excellent,2003,21,2.33,1.46,1.27,5.2,70.31
TN3741,Coimbatore,Peelamedu,677,3,3,1,1,0,0,Unfurnished,Good,1996,28,0.2,1.26,2.42,9.36,37.07
TN3742,Salem,Singanallur,894,4,3,2,0,0,0,Unfurnished,Good,2009,15,3.79,5.09,6.58,4.58,35.07
TN3743,Madurai,RS Puram,1258,4,4,2,1,0,0,Fully,Excellent,2019,5,4.29,10.24,2.44,6.09,76.99
TN3744,Chennai,Chromepet,1510,2,1,1,1,0,1,Unfurnished,Good,1996,28,8.42,1.85,7.5,4.51,91.43
TN3745,Tirunelveli,Sholinganallur,1158,2,2,1,1,0,1,Unfurnished,Average,2014,10,0.5,5.23,17.96,5.05,32.13
TN3746,Coimbatore,KK Nagar,1766,3,3,2,2,0,0,Unfurnished,Good,1989,35,2.26,3.61,0.5,4.34,98.56
TN3747,Madurai,Tambaram,1213,3,3,1,1,0,0,Semi,Fair,2018,6,1.39,10.27,0.5,2.46,41.52
TN3748,Tirunelveli,Besant Nagar,1566,2,1,1,0,0,1,Unfurnished,Good,2006,18,1.02,5,0.65,5.25,57.74
TN3749,Trichy,Pallavaram,1503,4,3,2,2,0,0,Unfurnished,Fair,1997,27,2.08,0.3,1.94,2.05,48.96
TN3750,Chennai,Nungambakkam,2230,4,3,1,1,1,0,Fully,Good,1987,37,3.81,3.75,0.56,3.88,155.71
TN3751,Hosur,Adyar,1011,3,2,3,1,0,0,Semi,Average,2004,20,0.2,2.3,8.18,8.32,43.69
TN3752,Trichy,Saibaba Colony,2444,4,4,1,1,1,1,Unfurnished,Fair,2015,9,8.72,0.3,0.5,4.36,78.73
TN3753,Coimbatore,RS Puram,1183,3,3,2,1,0,0,Fully,Fair,1989,35,4.15,0.87,1.52,2.65,48.07
TN3754,Chennai,Alwarpet,847,3,3,2,0,0,0,Unfurnished,Poor,2008,16,3.48,7.64,0.82,4.98,34.16
TN3755,Erode,Ashok Nagar,1352,3,2,2,1,0,0,Unfurnished,Good,2017,7,3.57,7.81,10.73,3.39,51.91
TN3756,Trichy,Saibaba Colony,2908,2,2,1,1,0,0,Semi,Good,1992,32,1.23,4.81,4.43,4.72,118.49
TN3757,Madurai,Porur,1853,4,4,3,1,0,0,Semi,Average,2008,16,3.48,12.02,9.72,2.15,67.58
TN3758,Tirunelveli,Alwarpet,1721,3,2,2,1,1,0,Fully,Fair,2004,20,1.22,4.93,14.35,6.06,50.4
TN3759,Erode,Saibaba Colony,1808,3,2,2,0,1,0,Unfurnished,Fair,2000,24,5.72,0.3,2.75,4.75,51.16
TN3760,Chennai,Mylapore,1104,3,3,1,0,0,0,Semi,Poor,1996,28,0.49,1.02,1.07,2.5,47.84
TN3761,Coimbatore,Kodambakkam,1597,1,1,1,1,0,0,Unfurnished,Fair,1997,27,0.86,0.3,0.86,5.22,57.59
TN3762,Chennai,Mylapore,1451,2,1,2,1,0,1,Semi,Excellent,2009,15,2,0.3,1.01,8.37,112.07
TN3763,Salem,Pallavaram,,3,2,1,2,0,1,Fully,Average,2016,8,0.96,0.74,4.93,2.91,77.06
TN3764,Chennai,Adyar,1401,3,2,2,1,0,0,Fully,Average,2008,16,1.38,2.1,0.5,6.02,81.03
TN3765,Madurai,Singanallur,1280,3,3,1,1,0,0,Semi,Fair,1993,31,,5.64,0.5,,39.82
TN3766,Erode,Mylapore,926,3,3,2,1,0,0,Unfurnished,Average,2007,17,,5.94,3.75,5.31,29.88
TN3767,Tirunelveli,Tambaram,1513,3,3,3,0,0,1,Semi,Average,1997,27,1.85,2.87,4.11,6.3,47.16
TN3768,Coimbatore,Tambaram,1582,3,3,2,2,0,1,Semi,Good,2016,8,1.13,7.9,4.38,3.95,90.51
TN3769,Vellore,Besant Nagar,909,3,3,2,1,0,0,Semi,Average,1999,25,0.71,2.08,1.86,4.8,36.17
TN3770,Chennai,Alwarpet,1654,4,3,2,0,0,1,Semi,Fair,2020,4,1.31,6.6,6.56,4.7,76.1
TN3771,Vellore,Kodambakkam,1555,3,3,2,1,1,1,Semi,Average,1989,35,1.81,1.82,3.05,2.79,62.48
TN3772,Chennai,Pallavaram,1906,3,3,3,2,0,1,Unfurnished,Average,2006,18,3.43,0.97,0.5,5.42,107.19
TN3773,Coimbatore,Tambaram,1996,2,1,3,2,1,0,Semi,Average,2000,24,0.32,7.45,6.38,3.78,92.78
TN3774,Erode,Velachery,1492,3,2,2,0,0,0,Semi,Excellent,1994,30,0.63,1.47,12.24,8.16,67.59
TN3775,Chennai,Porur,984,1,1,1,2,1,0,Fully,Good,2008,16,,2.1,0.5,3.48,75.76
TN3776,Chennai,Velachery,1076,3,3,2,0,0,1,Unfurnished,Good,2002,22,1.12,1.2,1.99,1.86,71.93
TN3777,Salem,Chromepet,2243,2,1,1,0,0,1,Fully,Average,2002,22,1.24,3.26,2.67,6.74,69.74
TN3778,Salem,Chromepet,1524,3,2,2,1,1,0,Fully,Average,1991,33,3.94,15.91,0.63,3.01,58.48
TN3779,Trichy,Nungambakkam,2236,4,3,2,2,0,0,Unfurnished,Average,1988,36,0.98,0.3,8.09,2.07,81.43
TN3780,Salem,Adyar,1674,3,3,2,1,0,0,Semi,Good,2010,14,1.74,6.9,1.34,5.28,68.28
TN3781,Madurai,Anna Nagar,1789,2,1,3,1,1,0,Semi,Good,1989,35,2.44,0.3,6.11,7.16,82.34
TN3782,Chennai,Velachery,1872,2,1,2,1,0,0,Semi,Fair,2000,24,0.66,1.36,4.45,5.97,84.27
TN3783,Coimbatore,Porur,900,4,4,1,1,1,0,Unfurnished,Average,2019,5,3.17,0.55,3.65,3.36,53.55
TN3784,Chennai,Sholinganallur,1588,2,1,3,2,0,0,Fully,Average,2010,14,1.98,4.25,0.85,,88.61
TN3785,Tirunelveli,Ashok Nagar,893,3,3,1,1,1,1,Unfurnished,Excellent,2002,22,1.48,0.3,1,3.93,47.86
TN3786,Madurai,Singanallur,1322,3,3,2,,0,0,Semi,Good,2013,11,4.15,2.42,0.5,7.82,60.82
TN3787,Coimbatore,Gandhipuram,1738,3,2,1,2,0,0,Semi,Average,2007,17,0.7,1.05,1.1,3.63,79.79
TN3788,Coimbatore,Besant Nagar,989,3,3,1,0,0,0,Semi,Fair,1998,26,5.37,0.43,1.7,4.7,40.18
TN3789,Hosur,Velachery,1702,4,3,3,1,1,1,Semi,Good,1999,25,2.06,4.43,7.16,4.84,96.94
TN3790,Chennai,Kodambakkam,776,1,1,1,1,0,0,Unfurnished,Fair,2017,7,2.35,0.74,1.83,2.18,34.42
TN3791,Madurai,Gandhipuram,1964,2,1,2,1,0,1,Semi,Average,2009,15,,0.76,5.62,4.11,70.17
TN3792,Madurai,Pallavaram,1151,2,1,1,1,0,0,Semi,Fair,2005,19,4.25,0.97,2.32,4.15,34.8
TN3793,Trichy,Ashok Nagar,988,2,2,3,0,0,1,Semi,Good,2001,23,2.3,2.65,6.15,7.25,40.05
TN3794,Chennai,Chromepet,804,2,1,3,1,0,1,Unfurnished,Average,2007,17,3.5,3.23,14.96,4.89,41.5
TN3795,Tirunelveli,Adyar,1189,3,2,1,2,1,0,Semi,Average,2001,23,1.42,0.3,1.1,3.74,44.29
TN3796,Hosur,Ramanathapuram,592,3,2,1,,0,1,Unfurnished,Excellent,1998,26,1.98,0.83,7.93,4.21,34.36
TN3797,Madurai,Singanallur,1203,3,3,2,1,0,0,Semi,Average,2013,11,0.2,1.69,3.89,4.37,46.02
TN3798,Salem,Pallavaram,1945,3,3,1,2,0,0,Fully,Average,2004,20,0.24,1.21,6.8,4.42,69.46
TN3799,Hosur,KK Nagar,1365,3,2,2,1,0,0,Fully,Average,2014,10,4.42,6.47,4.22,6.35,61.51
TN3800,Salem,KK Nagar,920,3,3,1,1,0,0,Semi,Poor,2003,21,0.2,4.65,2.21,6.46,25.69
TN3801,Chennai,Ashok Nagar,1552,2,2,1,1,0,1,Fully,Good,1997,27,0.46,2.95,1.04,2.52,103.74
TN3802,Madurai,Pallavaram,1512,3,2,2,1,0,1,Fully,Fair,2002,22,3.97,1.24,0.5,6.64,47.57
TN3803,Trichy,Saibaba Colony,2330,1,1,1,1,0,0,Unfurnished,Average,2007,17,0.2,3.62,3.07,6,76.92
TN3804,Coimbatore,Porur,1806,2,1,3,1,0,0,Unfurnished,Good,2017,7,0.83,5.57,18.55,4.39,93.18
TN3805,Salem,Gandhipuram,1588,3,2,1,1,0,0,Unfurnished,Good,2002,22,2.19,2.71,5.36,1.55,59.48
TN3806,Hosur,Sholinganallur,1857,4,3,1,1,0,1,Fully,Good,1993,31,2.26,4.6,1.59,4.93,101.3
TN3807,Hosur,Saibaba Colony,1390,3,3,3,1,0,0,Fully,Average,2017,7,3.75,4.15,7.02,3.79,61.45
TN3808,Coimbatore,Velachery,1416,2,1,2,1,0,1,Fully,Poor,2016,8,1.76,2.54,5.86,5.61,47.97
TN3809,Chennai,RS Puram,2197,4,3,2,1,0,0,Unfurnished,Good,2001,23,1.78,1.12,1.32,5.79,141.98
TN3810,Thanjavur,Besant Nagar,714,3,2,1,1,0,0,Unfurnished,Average,2003,21,3.23,4.11,0.5,7.14,21.01
TN3811,Vellore,Nungambakkam,1886,3,2,2,1,1,1,Semi,Good,2011,13,1.73,0.7,0.5,2.38,81.92
TN3812,Chennai,RS Puram,1400,4,3,2,0,0,0,Fully,Good,1990,34,2.34,4.54,8.39,8.78,93.84
TN3813,Hosur,Kodambakkam,1319,3,3,1,0,0,0,Semi,Good,2019,5,5.7,4.9,7.25,6.29,67.49
TN3814,Tirunelveli,Velachery,1201,2,1,2,0,0,0,Semi,Average,2021,3,,5.18,1.4,5.93,39.6
TN3815,Madurai,Nungambakkam,1519,3,3,2,0,0,0,Semi,Average,2018,6,,1.92,1.34,8.33,55.57
TN3816,Madurai,Anna Nagar,1430,3,2,1,1,0,1,Semi,Good,2004,20,0.2,0.64,6.3,5.14,62.16
TN3817,Coimbatore,Chromepet,1263,3,2,2,0,0,0,Unfurnished,Average,2009,15,2.38,0.32,11.11,6.57,54.58
TN3818,Chennai,Porur,1134,3,2,2,1,0,0,Fully,Fair,1988,36,0.2,4.08,6.04,4.84,52.46
TN3819,Coimbatore,Peelamedu,593,4,4,1,0,0,0,Fully,Excellent,1994,30,1.75,6.52,3.72,6.18,43.5
TN3820,Erode,Nungambakkam,1124,4,3,2,1,0,0,Unfurnished,Excellent,1994,30,4.08,3.16,1.11,6.82,51.7
TN3821,Chennai,RS Puram,1219,4,3,1,1,0,1,Fully,Average,2008,16,2,0.47,2.98,6.62,73.39
TN3822,Coimbatore,Besant Nagar,1518,4,3,2,0,0,1,Fully,Fair,2005,19,0.79,8.2,1.06,1.48,59.3
TN3823,Coimbatore,Peelamedu,2333,4,3,2,2,0,1,Fully,Average,1995,29,3.86,13.56,6.6,3.67,104.48
TN3824,Madurai,KK Nagar,,2,1,2,0,0,0,Fully,Good,2011,13,0.79,1.7,1.96,6.84,49.98
TN3825,Hosur,Chromepet,989,2,1,3,1,0,0,Semi,Excellent,2000,24,3.3,2.71,7.18,5.5,60.51
TN3826,Coimbatore,Kodambakkam,1128,3,2,1,1,0,0,Unfurnished,Average,2010,14,2.36,4.5,1.92,4.4,50.25
TN3827,Coimbatore,Pallavaram,1519,4,4,2,1,0,1,Semi,Fair,2014,10,0.47,4,6.95,5.52,64.3
TN3828,Salem,Gandhipuram,,3,2,2,0,0,0,Semi,Excellent,2000,24,5.89,10.31,1.62,2.29,84.12
TN3829,Coimbatore,Singanallur,1778,3,2,2,1,0,0,Unfurnished,Average,1991,33,0.56,0.37,2.32,,76.6
TN3830,Chennai,Tambaram,1822,2,1,2,1,0,1,Semi,Average,2000,24,11.41,2.61,3.82,5.24,91.19
TN3831,Coimbatore,Kodambakkam,1886,2,2,1,,0,0,Unfurnished,Excellent,2019,5,0.2,3.53,0.5,4.67,125.09
TN3832,Chennai,Nungambakkam,1325,3,3,1,2,0,0,Unfurnished,Fair,2000,24,0.76,6.62,11.84,,59.03
TN3833,Chennai,Tambaram,2374,2,1,1,1,1,0,Fully,Good,1996,28,0.56,6.22,3.41,,156.49
TN3834,Coimbatore,Adyar,1290,3,3,3,2,0,0,Unfurnished,Fair,2019,5,,11.45,2.84,3.95,50.19
TN3835,Coimbatore,Ramanathapuram,1499,2,1,1,,1,0,Semi,Average,2005,19,3.3,2.15,7.32,3.85,70.19
TN3836,Hosur,Tambaram,2033,3,2,3,0,0,0,Unfurnished,Good,2020,4,2.96,5.33,8.03,8.08,100.51
TN3837,Coimbatore,Alwarpet,1705,3,3,2,1,0,0,Semi,Average,2001,23,3.93,1.67,2.95,1.33,81.16
TN3838,Madurai,Mylapore,,3,2,1,0,0,0,Unfurnished,Excellent,2016,8,0.74,1.65,10.48,1.37,24.13
TN3839,Trichy,Mylapore,1453,3,3,2,0,0,1,Unfurnished,Good,1990,34,1.47,0.88,0.5,6.06,59.61
TN3840,Chennai,Kodambakkam,1838,2,2,2,0,0,0,Fully,Average,2008,16,2.69,5.12,0.5,2.06,99.38
TN3841,Trichy,Gandhipuram,845,4,4,3,1,0,1,Semi,Average,2011,13,1.45,12.77,3.63,0.5,35.47
TN3842,Chennai,Sholinganallur,1788,3,2,1,1,0,0,Unfurnished,Average,2004,20,2.99,0.89,1.75,6.53,98.02
TN3843,Thanjavur,Anna Nagar,1626,3,2,1,1,0,0,Unfurnished,Average,2009,15,2.51,0.3,2.5,7.02,55.17
TN3844,Chennai,Nungambakkam,1983,3,2,1,0,0,1,Fully,Fair,1986,38,0.3,5.07,1.59,1.88,90.89
TN3845,Coimbatore,Kodambakkam,1139,2,1,1,1,1,0,Unfurnished,Average,1993,31,3.8,2.9,2.07,0.91,55.49
TN3846,Chennai,Velachery,1898,4,3,2,2,1,0,Semi,Average,2012,12,3.19,9.63,6.92,2.06,115.35
TN3847,Thanjavur,Pallavaram,1522,3,2,3,1,0,1,Fully,Good,2022,2,2.67,0.87,3.6,3.1,61.81
