customer_id,city,age,gender,recency_days,frequency,monetary,avg_order_value,days_as_customer,num_categories,num_returns,promo_used,avg_rating_given,mobile_orders_pct,last_category,true_segment
CUST13198,Chennai,58,Male,336,1,2040.32,2040.32,241,3,0,3,4.4,58.1,Grocery,Lost
CUST13199,Bengaluru,18,Male,24,11,10659.85,969.08,392,4,1,2,4,84.9,Sports,Loyal
CUST13200,Mumbai,18,Male,57,13,7467.7,574.44,587,5,2,3,3.6,72.8,Electronics,Loyal
CUST13201,Mumbai,18,Female,154,7,7498.07,1071.15,254,6,1,3,3.9,53.8,Electronics,AtRisk
CUST13202,Coimbatore,44,Female,255,3,3237.13,1079.04,651,4,1,6,5,54.7,Grocery,Lost
CUST13203,Pune,46,Male,173,6,4150.19,691.7,542,3,0,4,3.1,64.7,Electronics,AtRisk
CUST13204,Delhi,28,Male,6,24,19216.59,800.69,481,1,0,2,1.8,58.4,Electronics,Champions
CUST13205,Hyderabad,42,Male,8,13,30085.65,2314.28,948,4,0,2,3.2,93.8,Electronics,Champions
CUST13206,Pune,49,Male,42,13,6055.35,465.8,30,7,3,1,2.8,81.2,Beauty,Loyal
CUST13207,Delhi,54,Male,17,9,13970.88,1552.32,485,5,1,1,4.6,81.1,Sports,Loyal
CUST13208,Bengaluru,31,Other,245,3,1174.91,391.64,30,4,1,4,3.7,69.7,Fashion,Lost
CUST13209,Mumbai,18,Male,365,1,6179.210175,3726.34,672,4,1,2,4.5,48.5,Books,Lost
CUST13210,Chennai,25,Male,90,11,13298.02,1208.91,829,2,1,1,3.8,78.9,Beauty,Loyal
CUST13211,Delhi,29,Female,38,11,7330.41,666.4,195,3,1,1,3.8,23,Fashion,Loyal
CUST13212,Chennai,31,Male,60,11,14744.27877,819.68,233,4,0,1,3.9,68.5,Grocery,Loyal
CUST13213,Delhi,32,Female,231,3,712.78,237.59,91,4,0,5,5,48.8,Books,Lost
CUST13214,Coimbatore,46,Male,107,5,6637.81,1327.56,619,5,1,3,3.9,47.2,Beauty,AtRisk
CUST13215,Chennai,48,Male,110,4,6660.75,1665.19,498,5,2,2,4.7,55.7,Fashion,AtRisk
CUST13216,Chennai,32,Female,48,9,16644.89,1849.43,516,4,0,3,4.6,63.3,Fashion,Loyal
CUST13217,Chennai,46,Female,176,7,10538.04416,1703,490,2,1,3,3.7,64.5,Beauty,AtRisk
CUST13218,Delhi,38,Male,80,7,8489.21,1212.74,308,2,0,1,3.7,80.8,Grocery,Loyal
CUST13219,Delhi,35,Female,11,12,12683.2,1056.93,940,2,0,0,3.5,61.5,Electronics,Loyal
CUST13220,Mumbai,44,Female,131,8,6783.13,847.89,682,4,0,5,4.8,63,Fashion,AtRisk
CUST13221,Chennai,35,Male,151,8,6896.82934,496.52,245,1,1,4,3,37.1,Home,AtRisk
CUST13222,Chennai,57,Male,51,5,11240.89,2248.18,390,3,1,3,3.2,39.7,Electronics,Loyal
CUST13223,Chennai,18,Female,14,17,26686.29,1569.78,338,6,1,4,3.6,70.7,Home,Champions
CUST13224,Chennai,28,Male,132,9,8796.727017,1558.38,1022,5,0,6,2.9,77.6,Home,Loyal
CUST13225,Pune,33,Female,48,2,8575.57,4287.78,813,3,1,1,3.3,59.8,Fashion,Loyal
CUST13226,Coimbatore,39,Female,4,8,2349.62,293.7,562,2,0,0,4.7,83.7,Fashion,AtRisk
CUST13227,Bengaluru,48,Female,241,1,2781.51,2781.51,1112,5,0,4,4.3,36.8,Sports,Lost
CUST13228,Chennai,34,Male,21,16,12891.81,805.74,1036,4,0,0,3.5,73,Home,Champions
CUST13229,Coimbatore,18,Male,20,6,12360.33,2060.05,531,3,0,3,4.4,48,Beauty,Loyal
CUST13230,Mumbai,43,Female,33,7,12674.89,1810.7,477,3,0,2,5,46.4,Grocery,Loyal
CUST13231,Mumbai,42,Male,168,4,5310.37,1327.59,491,4,2,4,4.1,49.7,Fashion,AtRisk
CUST13232,Coimbatore,18,Male,49,13,12920.72,993.9,314,3,0,2,4.9,63.4,Grocery,Loyal
CUST13233,Chennai,34,Male,192,4,5702.29,1425.57,1120,5,1,5,4.5,73.8,Home,AtRisk
CUST13234,Bengaluru,18,Male,72,12,12316.3,1026.36,298,5,1,1,3.6,72.3,Electronics,Loyal
CUST13235,Coimbatore,27,Other,62,5,618.37704,94.65,860,1,1,4,4,59.2,Electronics,AtRisk
CUST13236,Coimbatore,24,Male,243,1,594.84,594.84,807,2,1,1,4.2,77.6,Grocery,Lost
CUST13237,Kochi,43,Female,267,2,1684.29,842.14,509,6,1,4,3.2,98.7,Fashion,Lost
CUST13238,Mumbai,35,Male,365,2,2093.31,1046.66,1143,4,1,0,1.7,62.6,Books,Lost
CUST13239,Mumbai,20,Female,197,2,1513.3,756.65,132,2,0,2,3.1,66.9,Electronics,Lost
CUST13240,Bengaluru,44,Male,358,5,1818.33,363.67,576,5,1,5,2.1,52.8,Fashion,Lost
CUST13241,Bengaluru,18,Female,38,8,25965.93908,1672.3,453,4,0,3,3.2,57.2,Beauty,Loyal
CUST13242,Mumbai,38,Female,104,12,11761.11392,1730.59,888,7,0,5,2.4,90,Grocery,Loyal
CUST13243,Delhi,25,Male,22,23,19437.96,845.13,706,3,1,2,4.5,90.2,Grocery,Champions
CUST13244,Delhi,30,Female,77,5,4215.36,843.07,82,5,2,1,2.9,61,Home,AtRisk
CUST13245,Chennai,40,Male,324,2,613.03,306.52,972,1,1,3,4.2,74.8,Electronics,Lost
CUST13246,Mumbai,40,Female,16,13,22245.19,1711.17,746,6,1,4,4.4,83.4,Sports,Loyal
CUST13247,Bengaluru,49,Other,115,8,6743.38,842.92,289,5,0,0,4.4,56.1,Electronics,AtRisk
CUST13248,Pune,33,Female,112,7,4669.11,667.02,495,6,0,4,2.3,38.9,Electronics,AtRisk
CUST13249,Delhi,37,Female,365,2,1012.55,506.28,210,5,0,1,4.7,78.8,Fashion,Lost
CUST13250,Mumbai,29,Male,160,6,8421.56,1403.59,549,3,1,0,4.1,82.9,Home,AtRisk
CUST13251,Chennai,36,Male,365,2,2498.26,1249.13,645,2,0,4,4.4,80,Fashion,Lost
CUST13252,Mumbai,39,Male,16,10,9443.14,944.31,500,3,1,5,5,57.5,Electronics,Loyal
CUST13253,Chennai,33,Male,35,6,2727.03,454.51,465,1,2,3,4.4,95.5,Electronics,Loyal
CUST13254,Madurai,18,Female,122,2,2104.11,1052.06,116,2,2,0,2.9,70.7,Fashion,AtRisk
CUST13255,Chennai,38,Male,74,9,14381.98,1598,701,4,2,1,4.3,42,Electronics,Loyal
CUST13256,Delhi,38,Female,6,15,34359.41,2290.63,30,3,0,2,2.6,33.1,Fashion,Champions
CUST13257,Coimbatore,27,Male,88,2,7692.21,3846.1,609,3,2,3,3.7,59.1,Electronics,AtRisk
CUST13258,Bengaluru,20,Male,67,5,8284.72,1656.94,60,2,1,2,3.4,69.5,Fashion,AtRisk
CUST13259,Pune,50,Female,155,7,8391.24,1198.75,615,1,2,3,3.8,59.2,Fashion,AtRisk
CUST13260,Coimbatore,39,Male,46,10,12745.01,1274.5,598,4,2,4,2.6,100,Home,Loyal
CUST13261,Mumbai,31,Female,144,5,2085.36,417.07,721,4,2,3,2.7,73.1,Fashion,AtRisk
CUST13262,Bengaluru,21,Male,51,6,16244.17,2707.36,859,2,0,4,3.4,45.5,Grocery,Loyal
CUST13263,Chennai,25,Female,5,18,43552.14,2419.56,914,3,0,2,3.6,19.6,Beauty,Champions
CUST13264,Hyderabad,48,Male,162,9,6786.38,754.04,117,6,1,9,3.5,69.7,Books,AtRisk
CUST13265,Chennai,36,Male,10,21,41483.3479,1473.21,583,5,1,4,5,84.8,Grocery,Champions
CUST13266,Bengaluru,28,Female,10,21,57004.38828,1753.56,1203,1,0,4,4.1,100,Fashion,Champions
CUST13267,Mumbai,40,Female,116,3,5027.85597,1442.7,636,3,1,6,4.1,61,Home,AtRisk
CUST13268,Mumbai,25,Male,13,22,26753.96,1216.09,351,6,0,3,3.5,99.4,Grocery,Champions
CUST13269,Delhi,51,Male,365,2,2029.67,1014.84,576,3,0,1,2.7,37.8,Electronics,Lost
CUST13270,Coimbatore,49,Female,194,3,2484.64,828.21,485,3,0,5,3.8,58.1,Grocery,AtRisk
CUST13271,Chennai,29,Male,309,3,1343.739973,436.49,247,5,0,5,5,44.7,Books,Lost
CUST13272,Delhi,27,Female,5,19,27307.63,1437.24,861,5,1,3,4,80.8,Home,Champions
CUST13273,Mumbai,18,Female,50,4,4965.33,1241.33,775,5,2,6,4.7,39,Fashion,AtRisk
CUST13274,Hyderabad,18,Male,51,11,13139.54,1194.5,200,3,1,2,4.8,73,Sports,Loyal
CUST13275,Hyderabad,19,Male,201,2,3324.28,1662.14,572,4,1,4,4.2,40.2,Fashion,Lost
CUST13276,Hyderabad,35,Female,67,11,12234.42,1112.22,430,6,0,6,4,100,Fashion,Loyal
CUST13277,Bengaluru,30,Male,33,11,16515.63,1501.42,120,3,1,3,3,57.5,Grocery,Loyal
CUST13278,Madurai,19,Female,209,2,780.07,390.04,176,3,1,3,3.6,72.6,Grocery,Lost
CUST13279,Hyderabad,31,Male,59,11,17075.12,1552.28,220,5,1,5,3.5,29.2,Fashion,Loyal
CUST13280,Bengaluru,40,Female,25,16,47144.64925,2295.49,582,7,0,2,4.1,35.1,Grocery,Champions
CUST13281,Coimbatore,40,Male,28,12,6453.76,537.81,463,7,2,1,2.7,49.5,Fashion,Loyal
CUST13282,Pune,18,Female,148,4,3737.56,934.39,312,3,3,5,3.4,82,Home,AtRisk
CUST13283,Pune,33,Male,85,9,8733.58,970.4,482,3,0,3,4.1,78.2,Electronics,Loyal
CUST13284,Bengaluru,19,Male,29,11,11577.63,1052.51,824,2,0,1,3.2,86.7,Home,Loyal
CUST13285,Chennai,44,Female,38,16,41302.22,2581.39,707,4,0,3,3.1,34.8,Electronics,Champions
CUST13286,Bengaluru,43,Male,44,6,8301.88,1383.65,901,2,0,4,3.2,75.1,Fashion,AtRisk
CUST13287,Hyderabad,24,Male,129,4,11367.10583,1820.66,532,3,2,0,3.6,53.8,Fashion,AtRisk
CUST13288,Pune,26,Male,27,9,12393.75,1377.08,1081,5,2,4,1.9,48.8,Books,Loyal
CUST13289,Coimbatore,29,Male,56,8,11096.07,1387.01,704,4,1,3,3.2,54.3,Grocery,Loyal
CUST13290,Chennai,18,Female,10,18,38408.77,2133.82,453,1,1,6,4.6,62.7,Home,Champions
CUST13291,Pune,38,Female,47,14,13736.83,981.2,628,6,1,2,4.1,78.2,Grocery,Loyal
CUST13292,Bengaluru,31,Male,11,19,19469.1,1024.69,226,2,0,5,4.1,87.5,Books,Champions
CUST13293,Mumbai,45,Female,182,2,3118.89,1559.44,508,2,1,2,2.3,75.4,Electronics,AtRisk
CUST13294,Kochi,22,Female,153,7,4189.45,598.49,729,2,1,3,3.5,77.7,Grocery,AtRisk
CUST13295,Chennai,27,Female,302,1,1638.41,1638.41,784,3,1,3,3.7,100,Beauty,Lost
CUST13296,Delhi,18,Male,21,17,27464.33,1615.55,477,2,0,7,4.2,78.9,Grocery,Champions
CUST13297,Chennai,23,Female,98,1,5048.26,5048.26,1420,2,0,0,4.7,60.7,Sports,AtRisk
CUST13298,Bengaluru,21,Male,99,3,5818.99,1939.66,548,1,0,3,4.6,76.6,Grocery,AtRisk
CUST13299,Hyderabad,45,Male,124,2,8515.95,4257.98,96,4,1,3,3.3,99.2,Beauty,AtRisk
CUST13300,Bengaluru,26,Male,178,1,1494.34,1494.34,964,4,1,2,3.4,47.6,Electronics,Lost
CUST13301,Trichy,35,Male,52,4,15984.42,3996.1,782,7,0,4,4.9,56.4,Fashion,Loyal
CUST13302,Mumbai,30,Female,9,18,30220.2,1678.9,670,4,1,5,3.5,94,Fashion,Champions
CUST13303,Madurai,20,Male,141,5,7726.96,1545.39,461,3,1,4,2.9,59.2,Beauty,AtRisk
CUST13304,Coimbatore,32,Female,50,13,18890.84,1453.14,718,2,0,5,3.6,80.3,Fashion,Loyal
CUST13305,Bengaluru,41,Male,22,10,25922.58,2592.26,1086,3,2,2,4.9,90.8,Grocery,Champions
CUST13306,Bengaluru,21,Female,23,8,14315.65,1789.46,660,4,0,2,3.1,39.9,Fashion,Loyal
CUST13307,Chennai,43,Female,77,8,8590.67,1073.83,159,3,0,0,3.5,56.8,Beauty,Loyal
CUST13308,Bengaluru,25,Female,170,5,6128.48,1225.7,30,4,0,6,3.1,89.1,Fashion,AtRisk
CUST13309,Bengaluru,29,Female,5,21,55835.0573,1481.09,715,6,0,2,4.6,62.5,Grocery,Champions
CUST13310,Delhi,40,Female,74,11,22737.93521,1037.32,304,3,1,2,4,24.6,Grocery,Loyal
CUST13311,Delhi,27,Male,102,9,5348.38,594.26,570,1,1,4,4.5,54.8,Fashion,AtRisk
CUST13312,Delhi,34,Female,72,6,11698.59,1949.76,357,5,0,5,5,80.9,Home,Loyal
CUST13313,Chennai,31,Male,317,1,2615.04,2615.04,336,4,0,1,2.6,90.5,Electronics,Lost
CUST13314,Coimbatore,35,Female,33,19,34564.61,1819.19,370,1,0,5,3.2,66,Beauty,Champions
CUST13315,Delhi,18,Male,152,2,2048.16,1024.08,398,4,1,2,3.5,74.7,Fashion,Lost
CUST13316,Bengaluru,18,Female,56,7,1566.61,223.8,833,2,1,5,3.9,57.6,Beauty,AtRisk
CUST13317,Chennai,41,Female,349,2,1891.83,945.92,772,4,0,1,4.2,83.1,Fashion,Lost
CUST13318,Hyderabad,45,Male,34,8,14058.56,1757.32,238,6,0,4,3.4,93.5,Electronics,Loyal
CUST13319,Hyderabad,24,Male,53,7,13552.67,1936.1,278,3,0,3,3.2,80.4,Fashion,Loyal
CUST13320,Mumbai,31,Other,261,2,200,100,714,5,0,0,4.6,62.6,Beauty,Lost
CUST13321,Chennai,37,Male,288,2,2865.03,1432.52,916,2,0,0,4.2,73.7,Home,Lost
CUST13322,Hyderabad,42,Male,49,9,20201.59,2244.62,911,1,1,1,4.1,84,Fashion,Loyal
CUST13323,Mumbai,18,Male,68,8,10153.95,1269.24,299,7,0,4,2.1,65.6,Sports,Loyal
CUST13324,Hyderabad,24,Other,126,8,9229.99,1153.75,897,4,0,0,4.8,81,Fashion,AtRisk
CUST13325,Hyderabad,30,Other,235,2,1782.17,891.08,67,4,1,3,3.9,72.4,Fashion,Lost
CUST13326,Hyderabad,42,Female,68,15,13539,902.6,539,5,1,3,3.7,93.4,Electronics,Loyal
CUST13327,Mumbai,61,Female,92,6,3088.817135,813.71,746,3,0,0,3.1,79,Electronics,AtRisk
CUST13328,Chennai,31,Male,68,3,9887.1,3295.7,30,5,0,1,3.3,55,Fashion,AtRisk
CUST13329,Delhi,19,Other,166,1,2115.66,2115.66,1228,5,1,1,3.1,93.1,Electronics,Lost
CUST13330,Mumbai,38,Male,132,5,6490.27,1298.05,998,2,1,3,2.2,74.2,Grocery,AtRisk
CUST13331,Delhi,49,Male,49,15,21418.85,1427.92,794,6,0,5,3.1,62.2,Beauty,Loyal
CUST13332,Chennai,35,Male,354,2,1251.44,625.72,310,5,0,5,2.5,37.9,Grocery,Lost
CUST13333,Coimbatore,24,Female,111,6,11063.21,1843.87,580,2,0,2,3.8,69.6,Grocery,AtRisk
CUST13334,Pune,45,Female,132,6,7515.8,1252.63,837,4,1,1,2.9,100,Fashion,AtRisk
CUST13335,Delhi,41,Male,15,4,9659.17,2414.79,263,3,1,0,4.4,10.4,Electronics,Loyal
CUST13336,Pune,23,Other,84,4,2419.95,604.99,546,6,0,2,2.5,11.2,Fashion,AtRisk
CUST13337,Hyderabad,38,Male,55,12,14920.34536,1048.38,873,1,0,1,4.8,80.3,Grocery,Loyal
CUST13338,Mumbai,45,Male,56,13,8220.48,632.34,152,8,2,2,4.5,69.7,Grocery,Loyal
CUST13339,Delhi,47,Male,139,6,4463.96,743.99,700,3,0,3,2.9,78.4,Fashion,AtRisk
CUST13340,Pune,33,Female,67,3,5577.16,1859.05,74,5,0,2,3.7,54.5,Fashion,AtRisk
CUST13341,Mumbai,30,Female,87,3,3815.54,1271.85,317,6,1,2,3.1,22.2,Grocery,AtRisk
CUST13342,Delhi,48,Male,54,12,19099.85232,1027.36,449,3,0,1,4.3,48.4,Home,Loyal
CUST13343,Chennai,21,Female,110,3,5057.35,1685.78,754,3,1,1,5,96.2,Fashion,AtRisk
CUST13344,Bengaluru,39,Male,54,8,4457.807232,1109.89,390,3,1,5,4.7,56,Fashion,Loyal
CUST13345,Delhi,19,Female,190,5,2582.65,516.53,638,2,2,4,3.2,56.1,Home,AtRisk
CUST13346,Coimbatore,46,Other,15,9,16187.2,1798.58,394,4,1,4,3.9,12.4,Grocery,Loyal
CUST13347,Coimbatore,31,Male,151,3,6014.3,2004.77,441,3,0,5,5,28.9,Beauty,AtRisk
CUST13348,Madurai,48,Female,360,1,1094.17,1094.17,975,3,1,4,4.2,87.2,Fashion,Lost
CUST13349,Coimbatore,39,Female,98,8,11401.09576,1573.66,255,3,2,5,4.6,59.8,Home,Loyal
CUST13350,Coimbatore,21,Male,16,9,8258.41,917.6,828,4,1,4,4.3,84.8,Electronics,Loyal
CUST13351,Bengaluru,50,Female,163,4,6593.53,1648.38,600,2,0,3,3.9,49.9,Grocery,AtRisk
CUST13352,Pune,51,Male,265,7,3211.825664,498.53,427,3,2,1,3.7,35.6,Fashion,AtRisk
CUST13353,Mumbai,44,Male,264,3,10850.64,3616.88,235,5,0,1,2.8,59.8,Electronics,AtRisk
CUST13354,Coimbatore,26,Male,122,4,6158.78,1539.7,256,4,0,4,3.2,53.5,Grocery,AtRisk
CUST13355,Chennai,31,Male,41,6,15362.27,2560.38,378,2,0,2,3.1,48.3,Grocery,Loyal
CUST13356,Delhi,36,Female,66,10,15700.05153,1271.87,555,3,0,0,3.5,48.9,Grocery,Loyal
CUST13357,Bengaluru,26,Female,66,5,15811.28,3162.26,781,4,1,0,3.9,62.3,Grocery,Loyal
CUST13358,Hyderabad,53,Female,14,23,30571.16597,1566.19,510,5,0,7,3.7,55.2,Fashion,Champions
CUST13359,Delhi,36,Male,177,5,3958.15,791.63,530,2,0,1,4,46.4,Home,AtRisk
CUST13360,Hyderabad,18,Male,9,18,41486.96,2304.83,575,3,1,1,4.3,100,Electronics,Champions
CUST13361,Coimbatore,38,Male,259,1,3499.29,3499.29,743,2,1,5,3.5,74.2,Home,Lost
CUST13362,Delhi,30,Male,365,2,266.3286647,113.38,793,3,1,0,4.4,68.2,Grocery,Lost
CUST13363,Coimbatore,33,Other,257,4,945.8,236.45,184,4,0,4,4.7,63.7,Grocery,Lost
CUST13364,Kochi,30,Female,297,1,3480.49,3480.49,515,4,0,6,4.1,78.3,Electronics,Lost
CUST13365,Delhi,43,Male,47,9,7409.35,823.26,968,5,1,7,3.4,75.6,Fashion,Loyal
CUST13366,Madurai,46,Female,326,2,2640.75,1320.38,205,3,0,2,4.6,44.3,Fashion,Lost
CUST13367,Coimbatore,37,Female,9,9,25364.47,2818.27,622,1,0,2,4.2,34.4,Fashion,Champions
CUST13368,Coimbatore,30,Male,10,16,17087.73,1067.98,549,5,1,2,4.3,19.5,Books,Champions
CUST13369,Delhi,34,Female,313,3,1674.54,558.18,430,4,0,2,5,100,Sports,Lost
CUST13370,Coimbatore,34,Male,54,17,54345.70918,1815.64,1077,4,1,5,4.4,56.1,Grocery,Champions
CUST13371,Mumbai,25,Male,360,4,3246.6,811.65,611,2,1,0,5,76.8,Fashion,Lost
CUST13372,Coimbatore,40,Male,161,5,1926.15,385.23,1053,3,0,4,3.7,69,Sports,AtRisk
CUST13373,Delhi,39,Male,160,4,6149.86,1537.46,602,2,0,2,3.5,83.3,Home,AtRisk
CUST13374,Hyderabad,51,Male,58,6,13475.3,2245.88,738,4,0,5,4.7,63.7,Electronics,Loyal
CUST13375,Hyderabad,48,Male,95,7,5931.411439,764.11,427,3,0,5,3,38.4,Grocery,AtRisk
CUST13376,Hyderabad,26,Male,2,22,43070.49,1957.75,430,3,3,2,5,44.3,Grocery,Champions
CUST13377,Coimbatore,43,Female,311,2,2446.86,1223.43,723,1,1,2,4.8,58,Electronics,Lost
CUST13378,Chennai,24,Other,8,8,24184.19,3023.02,728,5,0,4,3.9,33.3,Electronics,Champions
CUST13379,Delhi,42,Female,103,6,7957.6,1326.27,779,3,0,4,4.8,47.9,Grocery,AtRisk
CUST13380,Bengaluru,28,Male,44,11,15093.37,1372.12,713,4,0,0,4.3,41,Electronics,Loyal
CUST13381,Bengaluru,23,Male,9,18,33494.78,1860.82,199,2,1,4,2.8,58.4,Electronics,Champions
CUST13382,Chennai,37,Male,100,7,5641.57,805.94,358,1,2,6,3.1,55.1,Electronics,AtRisk
CUST13383,Coimbatore,18,Male,26,21,32739.8284,1598.38,855,3,0,3,4,67.4,Sports,Champions
CUST13384,Chennai,18,Female,133,5,3015.7,603.14,30,3,2,4,3.9,82.1,Home,AtRisk
CUST13385,Pune,32,Female,44,8,10306.49,1288.31,688,4,0,5,4.8,60.1,Grocery,Loyal
CUST13386,Coimbatore,35,Female,47,11,6963.99,633.09,566,3,0,3,4,35,Grocery,Loyal
CUST13387,Mumbai,30,Female,188,4,10275.37572,2544.2,855,2,0,4,2.8,24,Home,AtRisk
CUST13388,Chennai,18,Male,41,13,11833.57,910.27,725,1,1,3,3.4,68.2,Grocery,Loyal
CUST13389,Delhi,25,Male,11,15,16912.46,1127.5,401,4,1,2,4.4,51.7,Electronics,Loyal
CUST13390,Madurai,38,Female,147,1,2862.673702,2232.66,387,2,1,1,2.3,61.9,Home,Lost
CUST13391,Pune,40,Male,12,15,29531.54,1968.77,443,5,0,3,2.7,71.6,Electronics,Champions
CUST13392,Pune,34,Male,1,18,17062.93965,1558.63,774,4,1,6,3.5,93.9,Grocery,Champions
CUST13393,Madurai,47,Male,30,2,16503.72,8251.86,30,4,0,1,4.5,30,Beauty,Loyal
CUST13394,Pune,38,Male,50,7,10286.29,1469.47,647,3,0,4,3.6,44.8,Electronics,Loyal
CUST13395,Trichy,26,Male,133,4,7089.06,1772.26,335,4,0,3,4.2,63.3,Home,AtRisk
CUST13396,Hyderabad,31,Female,40,9,6867.66,763.07,657,2,1,5,3.8,42.2,Electronics,Loyal
CUST13397,Hyderabad,19,Female,234,1,2225.56,2225.56,703,2,1,6,3.7,35.2,Books,Lost
CUST13398,Coimbatore,33,Male,11,15,20612.57,1374.17,101,4,0,1,3.3,91.2,Home,Champions
CUST13399,Mumbai,46,Male,42,11,10275.28,934.12,532,4,0,1,4.5,44,Books,Loyal
CUST13400,Chennai,42,Female,39,5,10126.09,2025.22,647,1,1,1,2.8,38.8,Home,Loyal
CUST13401,Chennai,49,Male,183,6,5364.73,894.12,626,3,0,2,3.6,42,Fashion,AtRisk
CUST13402,Trichy,31,Male,251,3,2465.24,821.75,563,6,2,2,4.7,86.7,Sports,Lost
CUST13403,Madurai,49,Male,101,4,6411.6,1602.9,234,4,2,3,3.2,51.1,Grocery,AtRisk
CUST13404,Delhi,32,Male,329,1,2505.69,2505.69,279,6,1,1,2.6,37.3,Grocery,Lost
CUST13405,Hyderabad,50,Female,28,7,13785.79,1969.4,187,3,1,1,2.1,48.2,Fashion,Loyal
CUST13406,Pune,34,Female,14,14,9746.7,696.19,766,3,1,1,4.3,64,Fashion,Champions
CUST13407,Trichy,42,Male,9,16,19105.19,1194.07,565,5,0,3,4.4,82.8,Grocery,Champions
CUST13408,Coimbatore,50,Male,35,10,11579.99,1158,584,4,0,2,3.5,81.2,Fashion,Loyal
CUST13409,Chennai,32,Male,39,10,8986.94,898.69,88,3,0,2,2.8,49.4,Beauty,Loyal
CUST13410,Bengaluru,36,Male,22,14,24877.57,1776.97,590,2,2,1,3.7,54.4,Electronics,Champions
CUST13411,Chennai,48,Other,45,11,16417.05,1492.46,790,5,1,0,4.7,100,Grocery,Loyal
CUST13412,Chennai,33,Female,53,11,12561.7,1141.97,47,7,0,6,2.8,84.9,Beauty,Loyal
CUST13413,Bengaluru,19,Female,24,21,36779.38,1751.4,439,1,1,2,4.6,60,Electronics,Champions
CUST13414,Hyderabad,58,Female,53,11,11220.27706,1249.24,129,6,0,8,2.4,19.1,Fashion,Loyal
CUST13415,Mumbai,29,Female,271,2,4235.381523,2097.98,474,3,1,4,2.9,55.8,Electronics,Lost
CUST13416,Madurai,36,Female,43,11,7932.868382,463.64,330,3,0,6,3.9,38.5,Grocery,Loyal
CUST13417,Delhi,47,Male,108,4,7185.1,1796.28,714,4,1,4,4.6,47.7,Fashion,AtRisk
CUST13418,Coimbatore,27,Male,127,4,2427.86,606.96,651,2,0,3,5,45.7,Books,AtRisk
CUST13419,Chennai,23,Female,17,10,2302.94,230.29,987,3,1,1,4.6,60.4,Grocery,Loyal
CUST13420,Hyderabad,37,Male,97,12,6249.82,520.82,584,1,0,1,5,66.4,Grocery,Loyal
CUST13421,Mumbai,18,Other,22,3,10077.83,3359.28,702,4,0,5,3.9,50.4,Sports,Loyal
CUST13422,Hyderabad,31,Female,111,4,6394.24,1598.56,433,7,1,3,3.3,39.4,Fashion,AtRisk
CUST13423,Chennai,37,Female,35,15,14305.42,953.69,269,3,1,4,4.7,61.4,Grocery,Loyal
CUST13424,Hyderabad,31,Male,55,3,2631.01,877,850,3,3,4,4.9,55,Grocery,Loyal
CUST13425,Mumbai,18,Female,14,14,27174.98,1941.07,973,3,1,3,4.5,27,Electronics,Champions
CUST13426,Mumbai,52,Male,346,1,1805.11,1805.11,812,5,1,2,4.3,77.2,Sports,Lost
CUST13427,Mumbai,35,Other,37,7,13844.62157,2624.49,639,4,2,5,4.9,50.4,Home,Loyal
CUST13428,Pune,50,Male,43,5,4874.69,974.94,308,5,1,2,4.1,59.6,Sports,AtRisk
CUST13429,Mumbai,31,Male,97,2,7268.25,3634.12,942,3,1,3,3.8,60.6,Books,AtRisk
CUST13430,Mumbai,24,Female,263,3,1835.95,611.98,774,4,1,4,4.4,64.7,Grocery,Lost
CUST13431,Trichy,37,Male,147,6,4149.55,691.59,1207,1,2,2,4.2,67.9,Beauty,AtRisk
CUST13432,Hyderabad,32,Male,178,6,4488.25,748.04,254,5,1,0,4.5,38.9,Grocery,AtRisk
CUST13433,Bengaluru,21,Other,231,3,763.11,254.37,859,2,1,5,3.7,71.2,Books,Lost
CUST13434,Delhi,50,Male,106,4,14195.52535,2539.3,765,3,0,5,4.5,58.1,Fashion,AtRisk
CUST13435,Bengaluru,27,Female,17,13,23847.79,1834.45,497,5,1,0,4.5,86.7,Electronics,Champions
CUST13436,Coimbatore,18,Male,1,27,20872.12,773.04,1009,1,0,0,4,81.3,Electronics,Champions
CUST13437,Mumbai,49,Female,214,3,1948.1,649.37,721,5,0,7,3.2,91.5,Electronics,Lost
CUST13438,Kochi,28,Female,320,1,3862.89,3862.89,319,3,2,3,4.8,46.2,Fashion,Lost
CUST13439,Kochi,27,Male,74,9,9077.28,1008.59,564,6,1,3,2.8,90.7,Electronics,AtRisk
CUST13440,Madurai,18,Male,121,5,200,40,315,2,0,2,3,66.9,Fashion,AtRisk
CUST13441,Mumbai,53,Female,37,2,8891.9,4445.95,459,1,0,0,3.9,78.8,Electronics,AtRisk
CUST13442,Coimbatore,20,Male,55,9,12682.26,1409.14,811,3,0,2,1.8,78.5,Grocery,Loyal
CUST13443,Trichy,35,Male,102,4,5815.87,1453.97,897,4,0,4,5,74.2,Fashion,AtRisk
CUST13444,Trichy,44,Female,11,23,33254.45,1445.85,666,5,0,2,3.8,43.2,Grocery,Champions
CUST13445,Delhi,39,Male,148,3,2279.753734,994.83,375,2,0,4,5,84.1,Electronics,Lost
CUST13446,Hyderabad,33,Male,51,5,4229.54,845.91,714,1,0,6,5,72,Grocery,AtRisk
CUST13447,Delhi,18,Female,175,6,3482.06,580.34,817,3,1,1,3.7,35.5,Electronics,AtRisk
