Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
822-34-6783,B,Mandalay,Member,Female,Food and beverages,13.86,6,4.158,87.318,2/18/2019,4:00,Credit card,83.16,4.761904762,4.158,8.1
635-69-9625,B,Mandalay,Member,Male,Health and beauty,75.65,9,34.0425,714.8925,2/18/2019,6:00,Cash,680.85,4.761904762,34.0425,8.4
978-75-3957,C,Naypyitaw,Member,Female,Food and beverages,69.72,2,6.972,146.412,2/18/2019,8:00,Cash,139.44,4.761904762,6.972,5.2
664-41-7249,C,Naypyitaw,Normal,Female,Electronic accessories,83.86,7,29.351,616.371,2/18/2019,8:00,Credit card,587.02,4.761904762,29.351,7.5
195-57-8718,C,Naypyitaw,Member,Female,Sports and travel,56.96,6,17.088,358.848,2/18/2019,10:00,Credit card,341.76,4.761904762,17.088,5.1
267-51-2902,C,Naypyitaw,Member,Male,Electronic accessories,113.5,5,28.375,595.875,2/18/2019,14:00,Ewallet,567.5,4.761904762,28.375,6.6
203-86-3567,A,Yangon,Normal,Male,Food and beverages,31.19,4,6.238,130.998,2/18/2019,14:00,Ewallet,124.76,4.761904762,6.238,8
381-21-3994,A,Yangon,Member,Female,Health and beauty,12.88,4,2.576,54.096,2/18/2019,15:00,Ewallet,51.52,4.761904762,2.576,5.5
209-91-1830,A,Yangon,Member,Female,Home and lifestyle,48.45,6,14.535,305.235,2/18/2019,16:00,Cash,290.7,4.761904762,14.535,7.8
148-36-6768,B,Mandalay,Normal,Female,Fashion accessories,12.29,4,2.458,51.618,2/18/2019,17:00,Ewallet,49.16,4.761904762,2.458,4.8
602-48-8878,C,Naypyitaw,Normal,Female,Fashion accessories,90.16,5,22.54,473.34,2/18/2019,20:00,Ewallet,450.8,4.761904762,22.54,8.7
170-16-8879,A,Yangon,Normal,Male,Food and beverages,24.38,6,7.314,153.594,2/19/2019,4:00,Ewallet,146.28,4.761904762,7.314,6
435-76-6612,C,Naypyitaw,Normal,Female,Health and beauty,88.23,5,22.0575,463.2075,2/19/2019,7:00,Ewallet,441.15,4.761904762,22.0575,5.5
749-80-8380,A,Yangon,Normal,Female,Sports and travel,82.89,7,29.0115,609.2415,2/19/2019,7:00,Credit card,580.23,4.761904762,29.0115,4.8
280-96-9888,C,Naypyitaw,Member,Female,Electronic accessories,35.26,9,15.867,333.207,2/19/2019,8:00,Ewallet,317.34,4.761904762,15.867,6.1
702-95-3406,B,Mandalay,Normal,Male,Electronic accessories,78.35,10,39.175,822.675,2/19/2019,8:00,Credit card,783.5,4.761904762,39.175,4.1
348-36-1949,A,Yangon,Member,Male,Electronic accessories,17.14,7,5.999,125.979,2/19/2019,8:00,Cash,119.98,4.761904762,5.999,6.2
980-13-2111,B,Mandalay,Normal,Female,Sports and travel,55.69,7,19.4915,409.3215,2/19/2019,15:00,Credit card,389.83,4.761904762,19.4915,8.6
762-57-1722,A,Yangon,Member,Female,Fashion accessories,10.74,4,2.148,45.108,2/19/2019,15:00,Ewallet,42.96,4.761904762,2.148,6.7
525-12-4674,A,Yangon,Normal,Female,Health and beauty,101.18,1,5.059,106.239,2/19/2019,15:00,Credit card,101.18,4.761904762,5.059,5.2
870-37-1702,A,Yangon,Member,Female,Sports and travel,101.71,8,40.684,854.364,2/19/2019,21:00,Cash,813.68,4.761904762,40.684,7.3
180-40-5233,C,Naypyitaw,Normal,Female,Electronic accessories,35.74,4,7.148,150.108,2/20/2019,1:00,Credit card,142.96,4.761904762,7.148,7.2
532-95-2149,B,Mandalay,Member,Male,Food and beverages,24.24,1,1.212,25.452,2/20/2019,2:00,Credit card,24.24,4.761904762,1.212,9.9
980-30-2878,A,Yangon,Normal,Male,Home and lifestyle,77.08,5,19.27,404.67,2/20/2019,2:00,Ewallet,385.4,4.761904762,19.27,8.2
329-85-1309,B,Mandalay,Normal,Male,Sports and travel,34.18,8,13.672,287.112,2/20/2019,3:00,Ewallet,273.44,4.761904762,13.672,7.5
119-58-4049,C,Naypyitaw,Member,Female,Sports and travel,94.14,4,18.828,395.388,2/20/2019,5:00,Ewallet,376.56,4.761904762,18.828,8.4
746-38-7412,A,Yangon,Normal,Male,Health and beauty,67.19,8,26.876,564.396,2/20/2019,5:00,Cash,537.52,4.761904762,26.876,6.8
102-11-1015,B,Mandalay,Normal,Male,Health and beauty,45.34,8,18.136,380.856,2/20/2019,5:00,Ewallet,362.72,4.761904762,18.136,6.9
705-15-5908,A,Yangon,Normal,Male,Sports and travel,88.32,3,13.248,278.208,2/20/2019,9:00,Ewallet,264.96,4.761904762,13.248,9.5
938-14-7412,A,Yangon,Member,Female,Electronic accessories,64.69,9,29.1105,611.3205,2/20/2019,12:00,Cash,582.21,4.761904762,29.1105,4.5
513-34-9507,C,Naypyitaw,Member,Female,Home and lifestyle,91.14,3,13.671,287.091,2/20/2019,14:00,Ewallet,273.42,4.761904762,13.671,8.5
670-94-8835,A,Yangon,Member,Male,Health and beauty,101.85,1,5.0925,106.9425,2/20/2019,15:00,Ewallet,101.85,4.761904762,5.0925,6.8
925-29-2953,B,Mandalay,Member,Female,Electronic accessories,29.66,2,2.966,62.286,2/20/2019,15:00,Cash,59.32,4.761904762,2.966,6.6
488-91-4046,C,Naypyitaw,Normal,Male,Food and beverages,8.68,6,2.604,54.684,2/20/2019,15:00,Ewallet,52.08,4.761904762,2.604,6.2
526-66-7840,A,Yangon,Member,Male,Health and beauty,107.33,10,53.665,1126.965,2/20/2019,17:00,Cash,1073.3,4.761904762,53.665,7.2
665-90-3415,B,Mandalay,Normal,Male,Electronic accessories,108.78,2,10.878,228.438,2/20/2019,18:00,Cash,217.56,4.761904762,10.878,6.9
441-46-9495,A,Yangon,Member,Male,Electronic accessories,17.92,6,5.376,112.896,2/20/2019,19:00,Cash,107.52,4.761904762,5.376,6.4
863-63-1815,C,Naypyitaw,Normal,Female,Home and lifestyle,84.14,1,4.207,88.347,2/21/2019,0:00,Credit card,84.14,4.761904762,4.207,5.9
211-15-8073,B,Mandalay,Normal,Female,Home and lifestyle,50.74,1,2.537,53.277,2/21/2019,3:00,Cash,50.74,4.761904762,2.537,4.1
802-87-6039,C,Naypyitaw,Normal,Female,Food and beverages,28.09,5,7.0225,147.4725,2/21/2019,14:00,Cash,140.45,4.761904762,7.0225,5.9
378-93-7324,B,Mandalay,Member,Female,Electronic accessories,105.85,10,52.925,1111.425,2/21/2019,14:00,Cash,1058.5,4.761904762,52.925,6.2
625-61-3823,A,Yangon,Member,Male,Fashion accessories,26.12,9,11.754,246.834,2/21/2019,16:00,Credit card,235.08,4.761904762,11.754,7.2
267-95-8433,B,Mandalay,Member,Female,Electronic accessories,113.17,8,45.268,950.628,2/21/2019,19:00,Credit card,905.36,4.761904762,45.268,9.9
508-40-5826,C,Naypyitaw,Member,Male,Home and lifestyle,28.3,3,4.245,89.145,2/21/2019,19:00,Credit card,84.9,4.761904762,4.245,6.1
692-42-1497,B,Mandalay,Member,Female,Fashion accessories,61.39,3,9.2085,193.3785,2/21/2019,19:00,Cash,184.17,4.761904762,9.2085,5.5
845-30-5643,C,Naypyitaw,Member,Female,Health and beauty,32.84,1,1.642,34.482,2/21/2019,22:00,Ewallet,32.84,4.761904762,1.642,5.9
231-77-1857,C,Naypyitaw,Member,Female,Health and beauty,64.42,3,9.663,202.923,2/22/2019,0:00,Ewallet,193.26,4.761904762,9.663,7.2
231-18-9221,A,Yangon,Normal,Male,Sports and travel,74.41,1,3.7205,78.1305,2/22/2019,2:00,Ewallet,74.41,4.761904762,3.7205,7.9
726-54-7147,A,Yangon,Member,Male,Home and lifestyle,26.93,8,10.772,226.212,2/22/2019,2:00,Credit card,215.44,4.761904762,10.772,8.1
424-32-1015,B,Mandalay,Member,Male,Sports and travel,59.18,1,2.959,62.139,2/22/2019,4:00,Cash,59.18,4.761904762,2.959,8.2
633-81-6935,B,Mandalay,Member,Male,Fashion accessories,49.16,5,12.29,258.09,2/22/2019,4:00,Credit card,245.8,4.761904762,12.29,8.5
545-69-8274,C,Naypyitaw,Normal,Female,Home and lifestyle,16.32,9,7.344,154.224,2/22/2019,4:00,Ewallet,146.88,4.761904762,7.344,6.6
819-14-4791,C,Naypyitaw,Normal,Male,Food and beverages,70.41,7,24.6435,517.5135,2/22/2019,6:00,Credit card,492.87,4.761904762,24.6435,10
362-60-2088,B,Mandalay,Normal,Male,Electronic accessories,47.86,4,9.572,201.012,2/22/2019,6:00,Ewallet,191.44,4.761904762,9.572,6.5
364-91-5473,A,Yangon,Normal,Female,Food and beverages,51.97,9,23.3865,491.1165,2/22/2019,8:00,Ewallet,467.73,4.761904762,23.3865,7.2
274-76-8319,C,Naypyitaw,Member,Female,Fashion accessories,53.03,9,23.8635,501.1335,2/22/2019,9:00,Cash,477.27,4.761904762,23.8635,8.9
575-19-9520,A,Yangon,Normal,Male,Home and lifestyle,55.68,2,5.568,116.928,2/22/2019,14:00,Cash,111.36,4.761904762,5.568,7.8
915-44-4414,C,Naypyitaw,Member,Female,Fashion accessories,18.56,10,9.28,194.88,2/22/2019,19:00,Cash,185.6,4.761904762,9.28,4
466-90-2773,B,Mandalay,Member,Male,Electronic accessories,57.23,10,28.615,600.915,2/23/2019,3:00,Credit card,572.3,4.761904762,28.615,7
298-25-6415,B,Mandalay,Normal,Female,Health and beauty,55.29,6,16.587,348.327,2/23/2019,4:00,Ewallet,331.74,4.761904762,16.587,8.3
967-29-6079,A,Yangon,Normal,Male,Health and beauty,82.82,4,16.564,347.844,2/23/2019,5:00,Cash,331.28,4.761904762,16.564,5
338-78-6420,B,Mandalay,Member,Male,Fashion accessories,80.52,8,32.208,676.368,2/23/2019,7:00,Cash,644.16,4.761904762,32.208,8.1
105-78-4504,B,Mandalay,Normal,Male,Sports and travel,61.42,7,21.497,451.437,2/23/2019,8:00,Ewallet,429.94,4.761904762,21.497,7.6
906-11-3666,B,Mandalay,Normal,Male,Home and lifestyle,17.72,7,6.202,130.242,2/23/2019,10:00,Credit card,124.04,4.761904762,6.202,8.8
394-30-8140,A,Yangon,Member,Male,Home and lifestyle,31.08,10,15.54,326.34,2/23/2019,15:00,Credit card,310.8,4.761904762,15.54,6
862-91-7895,C,Naypyitaw,Member,Female,Health and beauty,27.15,9,12.2175,256.5675,2/23/2019,19:00,Credit card,244.35,4.761904762,12.2175,8.5
977-21-4280,C,Naypyitaw,Member,Male,Food and beverages,17.93,5,4.4825,94.1325,2/23/2019,19:00,Credit card,89.65,4.761904762,4.4825,7.2
264-47-9078,A,Yangon,Member,Male,Electronic accessories,51.08,6,15.324,321.804,2/23/2019,22:00,Credit card,306.48,4.761904762,15.324,9.6
618-87-8601,A,Yangon,Member,Male,Food and beverages,25.86,1,1.293,27.153,2/24/2019,0:00,Ewallet,25.86,4.761904762,1.293,10
676-76-1868,A,Yangon,Member,Male,Food and beverages,25.02,6,7.506,157.626,2/24/2019,0:00,Credit card,150.12,4.761904762,7.506,9.3
911-40-5862,B,Mandalay,Member,Male,Fashion accessories,14.13,2,1.413,29.673,2/24/2019,1:00,Ewallet,28.26,4.761904762,1.413,7.7
181-90-3256,B,Mandalay,Normal,Female,Health and beauty,12.73,6,3.819,80.199,2/24/2019,4:00,Ewallet,76.38,4.761904762,3.819,10
544-84-9713,B,Mandalay,Normal,Female,Health and beauty,21.06,9,9.477,199.017,2/24/2019,5:00,Ewallet,189.54,4.761904762,9.477,7.9
128-57-6089,A,Yangon,Normal,Male,Health and beauty,27.86,8,11.144,234.024,2/24/2019,7:00,Credit card,222.88,4.761904762,11.144,5.6
564-71-3675,B,Mandalay,Member,Female,Fashion accessories,45.94,9,20.673,434.133,2/24/2019,8:00,Credit card,413.46,4.761904762,20.673,6.9
589-22-2451,B,Mandalay,Normal,Male,Sports and travel,58.21,10,29.105,611.205,2/24/2019,9:00,Ewallet,582.1,4.761904762,29.105,8.1
658-73-4124,B,Mandalay,Normal,Female,Food and beverages,19.13,8,7.652,160.692,2/24/2019,10:00,Credit card,153.04,4.761904762,7.652,8.2
829-86-4275,C,Naypyitaw,Normal,Female,Fashion accessories,45.42,3,6.813,143.073,2/24/2019,12:00,Credit card,136.26,4.761904762,6.813,5.3
655-37-3049,A,Yangon,Member,Male,Home and lifestyle,40.42,8,16.168,339.528,2/24/2019,15:00,Ewallet,323.36,4.761904762,16.168,5.4
456-66-4030,C,Naypyitaw,Normal,Female,Electronic accessories,31.58,6,9.474,198.954,2/24/2019,16:00,Ewallet,189.48,4.761904762,9.474,6.5
157-61-1492,B,Mandalay,Member,Female,Sports and travel,11.14,6,3.342,70.182,2/24/2019,16:00,Credit card,66.84,4.761904762,3.342,7.8
768-44-9266,B,Mandalay,Member,Male,Home and lifestyle,51.56,6,15.468,324.828,2/24/2019,16:00,Ewallet,309.36,4.761904762,15.468,8
388-84-1328,C,Naypyitaw,Normal,Male,Food and beverages,60.37,3,9.0555,190.1655,2/24/2019,16:00,Cash,181.11,4.761904762,9.0555,7.2
689-18-5674,C,Naypyitaw,Normal,Female,Health and beauty,33.15,10,16.575,348.075,2/24/2019,18:00,Ewallet,331.5,4.761904762,16.575,5.7
320-92-6803,C,Naypyitaw,Member,Female,Food and beverages,18.47,1,0.9235,19.3935,2/24/2019,22:00,Cash,18.47,4.761904762,0.9235,9.6
353-91-9379,A,Yangon,Normal,Female,Fashion accessories,84.5,4,16.9,354.9,2/24/2019,23:00,Credit card,338,4.761904762,16.9,5.4
290-14-9722,A,Yangon,Normal,Male,Electronic accessories,41.38,10,20.69,434.49,2/24/2019,23:00,Cash,413.8,4.761904762,20.69,9
146-74-7618,C,Naypyitaw,Member,Female,Fashion accessories,28.4,6,8.52,178.92,2/25/2019,4:00,Credit card,170.4,4.761904762,8.52,8.1
245-59-8965,B,Mandalay,Normal,Female,Sports and travel,90.59,10,45.295,951.195,2/25/2019,7:00,Credit card,905.9,4.761904762,45.295,8.9
481-75-9708,A,Yangon,Member,Female,Sports and travel,86.86,2,8.686,182.406,2/25/2019,9:00,Credit card,173.72,4.761904762,8.686,6.3
192-51-2491,A,Yangon,Normal,Male,Electronic accessories,59.88,7,20.958,440.118,2/25/2019,11:00,Cash,419.16,4.761904762,20.958,6.8
193-14-8508,A,Yangon,Member,Male,Home and lifestyle,53.54,7,18.739,393.519,2/25/2019,12:00,Ewallet,374.78,4.761904762,18.739,7.1
413-88-8379,C,Naypyitaw,Member,Male,Home and lifestyle,29.38,4,5.876,123.396,2/25/2019,13:00,Cash,117.52,4.761904762,5.876,6.3
619-40-3708,A,Yangon,Normal,Male,Sports and travel,17.82,4,3.564,74.844,2/25/2019,15:00,Ewallet,71.28,4.761904762,3.564,7.3
961-71-6722,A,Yangon,Normal,Female,Sports and travel,64.09,1,3.2045,67.2945,2/25/2019,22:00,Credit card,64.09,4.761904762,3.2045,9.4
847-42-7553,A,Yangon,Normal,Male,Health and beauty,20.62,2,2.062,43.302,2/26/2019,2:00,Ewallet,41.24,4.761904762,2.062,5.1
573-49-8360,B,Mandalay,Normal,Female,Home and lifestyle,49.99,9,22.4955,472.4055,2/26/2019,3:00,Cash,449.91,4.761904762,22.4955,6
798-24-2546,A,Yangon,Normal,Female,Electronic accessories,112.44,10,56.22,1180.62,2/26/2019,4:00,Ewallet,1124.4,4.761904762,56.22,5.9
154-11-7208,B,Mandalay,Normal,Female,Home and lifestyle,94.8,8,37.92,796.32,2/26/2019,9:00,Credit card,758.4,4.761904762,37.92,6.9
783-25-2385,A,Yangon,Normal,Female,Health and beauty,34.43,8,13.772,289.212,2/26/2019,9:00,Credit card,275.44,4.761904762,13.772,6.8
245-56-4280,C,Naypyitaw,Normal,Male,Fashion accessories,62.27,9,28.0215,588.4515,2/26/2019,10:00,Cash,560.43,4.761904762,28.0215,8.2
385-19-3786,A,Yangon,Member,Male,Sports and travel,54.8,7,19.18,402.78,2/26/2019,14:00,Credit card,383.6,4.761904762,19.18,7.1
285-71-2620,B,Mandalay,Normal,Male,Sports and travel,92.34,9,41.553,872.613,2/26/2019,14:00,Ewallet,831.06,4.761904762,41.553,7.5
563-15-3882,C,Naypyitaw,Member,Male,Health and beauty,37.58,10,18.79,394.59,2/26/2019,19:00,Cash,375.8,4.761904762,18.79,7.6
908-52-9140,B,Mandalay,Normal,Male,Electronic accessories,12.4,2,1.24,26.04,2/26/2019,19:00,Credit card,24.8,4.761904762,1.24,7.4
629-67-5122,B,Mandalay,Normal,Female,Sports and travel,25.69,6,7.707,161.847,2/26/2019,21:00,Ewallet,154.14,4.761904762,7.707,8.1
167-31-9599,A,Yangon,Normal,Male,Food and beverages,34.94,3,5.241,110.061,2/26/2019,21:00,Credit card,104.82,4.761904762,5.241,6.8
651-83-7721,A,Yangon,Normal,Male,Sports and travel,40.01,6,12.003,252.063,2/26/2019,23:00,Ewallet,240.06,4.761904762,12.003,9.5
779-15-6487,B,Mandalay,Normal,Male,Food and beverages,68.37,3,10.2555,215.3655,2/27/2019,1:00,Ewallet,205.11,4.761904762,10.2555,10
885-90-1236,C,Naypyitaw,Member,Male,Health and beauty,77.63,8,31.052,652.092,2/27/2019,1:00,Credit card,621.04,4.761904762,31.052,8.1
826-39-7804,B,Mandalay,Normal,Female,Health and beauty,40.33,4,8.066,169.386,2/27/2019,3:00,Ewallet,161.32,4.761904762,8.066,7.3
929-19-3423,B,Mandalay,Member,Female,Sports and travel,53.28,10,26.64,559.44,2/27/2019,4:00,Credit card,532.8,4.761904762,26.64,7.9
718-22-2032,C,Naypyitaw,Member,Female,Home and lifestyle,18.5,6,5.55,116.55,2/27/2019,11:00,Credit card,111,4.761904762,5.55,5.3
295-48-3940,B,Mandalay,Member,Female,Food and beverages,76.45,9,34.4025,722.4525,2/27/2019,15:00,Ewallet,688.05,4.761904762,34.4025,7.3
729-43-4132,A,Yangon,Normal,Female,Electronic accessories,111.9,2,11.19,234.99,2/27/2019,16:00,Cash,223.8,4.761904762,11.19,5.9
488-88-7961,B,Mandalay,Member,Male,Sports and travel,102.06,2,10.206,214.326,2/27/2019,18:00,Ewallet,204.12,4.761904762,10.206,7.8
662-61-1633,C,Naypyitaw,Normal,Female,Electronic accessories,104.76,7,36.666,769.986,2/27/2019,19:00,Cash,733.32,4.761904762,36.666,5.9
778-17-7487,A,Yangon,Member,Female,Sports and travel,26.75,2,2.675,56.175,2/27/2019,20:00,Ewallet,53.5,4.761904762,2.675,6.5
856-37-4446,C,Naypyitaw,Member,Female,Home and lifestyle,14.11,2,1.411,29.631,2/27/2019,22:00,Ewallet,28.22,4.761904762,1.411,4.2
718-36-9097,A,Yangon,Member,Male,Home and lifestyle,61.58,4,12.316,258.636,2/27/2019,22:00,Cash,246.32,4.761904762,12.316,5.2
948-71-6181,B,Mandalay,Member,Male,Home and lifestyle,91.22,9,41.049,862.029,2/28/2019,2:00,Cash,820.98,4.761904762,41.049,7.5
521-35-9824,A,Yangon,Normal,Female,Fashion accessories,24.49,8,9.796,205.716,2/28/2019,2:00,Credit card,195.92,4.761904762,9.796,5.7
891-48-3653,B,Mandalay,Member,Male,Home and lifestyle,10.63,2,1.063,22.323,2/28/2019,4:00,Credit card,21.26,4.761904762,1.063,8.6
530-57-4192,C,Naypyitaw,Member,Male,Health and beauty,89.86,8,35.944,754.824,2/28/2019,8:00,Credit card,718.88,4.761904762,35.944,5.6
624-12-4759,B,Mandalay,Member,Female,Health and beauty,18.51,4,3.702,77.742,2/28/2019,9:00,Cash,74.04,4.761904762,3.702,7.7
436-77-6095,B,Mandalay,Member,Male,Fashion accessories,44.48,2,4.448,93.408,2/28/2019,16:00,Credit card,88.96,4.761904762,4.448,5.9
886-73-2345,C,Naypyitaw,Member,Male,Food and beverages,59.86,10,29.93,628.53,2/28/2019,17:00,Ewallet,598.6,4.761904762,29.93,7.6
165-84-9649,C,Naypyitaw,Member,Male,Electronic accessories,37.28,7,13.048,274.008,2/28/2019,17:00,Credit card,260.96,4.761904762,13.048,4.7
678-78-4330,A,Yangon,Normal,Female,Sports and travel,18.34,6,5.502,115.542,2/28/2019,23:00,Credit card,110.04,4.761904762,5.502,6.3
816-51-7055,B,Mandalay,Normal,Female,Sports and travel,82.46,10,41.23,865.83,2/28/2019,23:00,Ewallet,824.6,4.761904762,41.23,5.7
277-44-1279,A,Yangon,Normal,Female,Fashion accessories,62.79,5,15.6975,329.6475,3/1/2019,0:00,Cash,313.95,4.761904762,15.6975,8.3
443-26-7439,C,Naypyitaw,Normal,Male,Health and beauty,107.78,1,5.389,113.169,3/1/2019,12:00,Credit card,107.78,4.761904762,5.389,7.7
301-75-7827,C,Naypyitaw,Member,Female,Sports and travel,42.67,2,4.267,89.607,3/1/2019,14:00,Credit card,85.34,4.761904762,4.267,5.2
873-75-9566,B,Mandalay,Member,Male,Health and beauty,17.05,8,6.82,143.22,3/1/2019,17:00,Credit card,136.4,4.761904762,6.82,6.7
987-44-2392,C,Naypyitaw,Normal,Male,Food and beverages,64.06,1,3.203,67.263,3/1/2019,18:00,Ewallet,64.06,4.761904762,3.203,5.8
128-16-5316,B,Mandalay,Member,Male,Electronic accessories,67.72,3,10.158,213.318,3/1/2019,22:00,Ewallet,203.16,4.761904762,10.158,8.4
152-46-5589,B,Mandalay,Normal,Female,Food and beverages,24.63,2,2.463,51.723,3/1/2019,23:00,Ewallet,49.26,4.761904762,2.463,8.9
787-19-9142,A,Yangon,Member,Female,Fashion accessories,75.59,5,18.8975,396.8475,3/2/2019,0:00,Credit card,377.95,4.761904762,18.8975,4.8
216-33-8897,C,Naypyitaw,Member,Female,Home and lifestyle,28.13,4,5.626,118.146,3/2/2019,3:00,Ewallet,112.52,4.761904762,5.626,8.2
274-62-8161,A,Yangon,Member,Female,Home and lifestyle,33.2,7,11.62,244.02,3/2/2019,5:00,Credit card,232.4,4.761904762,11.62,5.8
550-75-2059,C,Naypyitaw,Normal,Male,Home and lifestyle,18.24,5,4.56,95.76,3/2/2019,5:00,Ewallet,91.2,4.761904762,4.56,6.6
606-12-7101,C,Naypyitaw,Normal,Female,Food and beverages,38.72,8,15.488,325.248,3/2/2019,18:00,Ewallet,309.76,4.761904762,15.488,7
596-87-3473,C,Naypyitaw,Normal,Male,Sports and travel,49.64,4,9.928,208.488,3/2/2019,20:00,Cash,198.56,4.761904762,9.928,9.7
143-42-7748,A,Yangon,Member,Female,Electronic accessories,66.96,6,20.088,421.848,3/2/2019,20:00,Credit card,401.76,4.761904762,20.088,5.5
566-92-5549,A,Yangon,Member,Female,Home and lifestyle,73.1,4,14.62,307.02,3/3/2019,0:00,Ewallet,292.4,4.761904762,14.62,8.3
694-86-1506,A,Yangon,Member,Female,Fashion accessories,86.11,2,8.611,180.831,3/3/2019,5:00,Cash,172.22,4.761904762,8.611,5.2
893-95-9212,B,Mandalay,Member,Male,Fashion accessories,21.15,1,1.0575,22.2075,3/3/2019,6:00,Cash,21.15,4.761904762,1.0575,5.1
327-11-8854,A,Yangon,Normal,Male,Home and lifestyle,14.84,1,0.742,15.582,3/3/2019,7:00,Ewallet,14.84,4.761904762,0.742,7
719-39-8962,C,Naypyitaw,Member,Male,Home and lifestyle,11.65,8,4.66,97.86,3/3/2019,9:00,Ewallet,93.2,4.761904762,4.66,7
170-29-6681,B,Mandalay,Normal,Male,Electronic accessories,27.34,4,5.468,114.828,3/3/2019,14:00,Credit card,109.36,4.761904762,5.468,4
706-32-1336,A,Yangon,Normal,Male,Home and lifestyle,68.56,5,17.14,359.94,3/3/2019,15:00,Cash,342.8,4.761904762,17.14,8.7
743-23-9467,B,Mandalay,Member,Female,Electronic accessories,89.7,8,35.88,753.48,3/3/2019,17:00,Ewallet,717.6,4.761904762,35.88,4
991-22-6122,B,Mandalay,Normal,Male,Fashion accessories,76,7,26.6,558.6,3/3/2019,18:00,Credit card,532,4.761904762,26.6,6.8
323-87-5270,B,Mandalay,Member,Male,Home and lifestyle,31.69,8,12.676,266.196,3/3/2019,20:00,Credit card,253.52,4.761904762,12.676,9
998-10-3288,B,Mandalay,Member,Male,Food and beverages,31.64,8,12.656,265.776,3/3/2019,20:00,Cash,253.12,4.761904762,12.656,10
646-23-2218,C,Naypyitaw,Member,Male,Food and beverages,45.05,6,13.515,283.815,3/3/2019,21:00,Cash,270.3,4.761904762,13.515,6.5
496-56-4377,B,Mandalay,Normal,Female,Fashion accessories,14.84,10,7.42,155.82,3/4/2019,1:00,Credit card,148.4,4.761904762,7.42,4.9
433-94-5098,C,Naypyitaw,Member,Male,Electronic accessories,77.27,2,7.727,162.267,3/4/2019,4:00,Credit card,154.54,4.761904762,7.727,8.9
790-49-8619,C,Naypyitaw,Normal,Female,Food and beverages,82.92,6,24.876,522.396,3/4/2019,4:00,Credit card,497.52,4.761904762,24.876,8.3
775-60-9938,A,Yangon,Normal,Female,Electronic accessories,50.53,1,2.5265,53.0565,3/4/2019,5:00,Cash,50.53,4.761904762,2.5265,6.3
868-42-6510,C,Naypyitaw,Member,Female,Food and beverages,65.45,1,3.2725,68.7225,3/4/2019,7:00,Cash,65.45,4.761904762,3.2725,6.1
472-61-8543,A,Yangon,Normal,Male,Food and beverages,46.32,3,6.948,145.908,3/4/2019,7:00,Credit card,138.96,4.761904762,6.948,5.9
494-36-8253,C,Naypyitaw,Normal,Female,Electronic accessories,25.66,3,3.849,80.829,3/4/2019,8:00,Ewallet,76.98,4.761904762,3.849,6.5
563-55-3057,B,Mandalay,Member,Male,Sports and travel,64.91,5,16.2275,340.7775,3/4/2019,8:00,Cash,324.55,4.761904762,16.2275,7.5
763-70-3029,C,Naypyitaw,Member,Male,Food and beverages,31.19,1,1.5595,32.7495,3/4/2019,12:00,Credit card,31.19,4.761904762,1.5595,6.2
629-95-3696,C,Naypyitaw,Normal,Male,Home and lifestyle,13.06,10,6.53,137.13,3/4/2019,12:00,Cash,130.6,4.761904762,6.53,6.3
841-67-6004,C,Naypyitaw,Member,Male,Fashion accessories,63.18,6,18.954,398.034,3/4/2019,12:00,Cash,379.08,4.761904762,18.954,8
277-15-5948,C,Naypyitaw,Normal,Male,Sports and travel,90.76,7,31.766,667.086,3/4/2019,16:00,Cash,635.32,4.761904762,31.766,4.8
406-45-4427,A,Yangon,Member,Female,Electronic accessories,48.82,10,24.41,512.61,3/5/2019,3:00,Ewallet,488.2,4.761904762,24.41,6.4
892-20-4597,A,Yangon,Member,Female,Sports and travel,46.98,3,7.047,147.987,3/5/2019,4:00,Cash,140.94,4.761904762,7.047,4.5
848-38-1329,B,Mandalay,Member,Male,Health and beauty,98.23,4,19.646,412.566,3/5/2019,7:00,Credit card,392.92,4.761904762,19.646,7.2
149-14-9135,A,Yangon,Member,Female,Health and beauty,90.65,10,45.325,951.825,3/5/2019,8:00,Ewallet,906.5,4.761904762,45.325,4.1
721-78-2787,C,Naypyitaw,Normal,Male,Food and beverages,62.59,10,31.295,657.195,3/5/2019,10:00,Ewallet,625.9,4.761904762,31.295,8.3
699-66-2561,B,Mandalay,Member,Female,Food and beverages,27.32,10,13.66,286.86,3/5/2019,11:00,Credit card,273.2,4.761904762,13.66,5
873-25-6179,C,Naypyitaw,Normal,Female,Home and lifestyle,91.01,10,45.505,955.605,3/5/2019,11:00,Ewallet,910.1,4.761904762,45.505,4.3
967-21-3050,B,Mandalay,Normal,Female,Fashion accessories,22.55,10,11.275,236.775,3/5/2019,14:00,Ewallet,225.5,4.761904762,11.275,6.5
674-73-9125,C,Naypyitaw,Normal,Female,Sports and travel,69.07,3,10.3605,217.5705,3/5/2019,15:00,Credit card,207.21,4.761904762,10.3605,9.6
840-15-2615,A,Yangon,Normal,Female,Health and beauty,13.82,1,0.691,14.511,3/5/2019,16:00,Credit card,13.82,4.761904762,0.691,8.1
