review_id,review_text,sentiment,rating,category,helpful_votes,verified,clean_text
R307610,Good quality materials Solid build Would recommend to friends,1,4,Toys,30,FALSE,good quality materials solid build would recommend friends
R307611,"Excellent quality and fast shipping. Will definitely buy again. amazing product, exceeded all my expectations. 5 stars easily.",1,5,Books,92,TRUE,excellent quality fast shipping definitely buy amazing product exceeded expectations stars easily
R307612,"Horrible smell, cheap material, nothing like the description. Horrible experience. Product useless and support nonexistent.",0,1,Clothing,89,FALSE,horrible smell cheap material nothing like description horrible experience product useless support nonexistent
R307613,"Appalling quality. Would not recommend to my worst enemy. Worst purchase ever. Cheap quality and terrible customer service. However, good quality materials. solid build. would recommend to frie",0,1,Toys,12,TRUE,appalling quality would recommend worst enemy worst purchase ever cheap quality terrible customer service good quality materials solid build would recommend frie
R307614,"Very impressed with the quality. Looks and feels premium. Arrived early and in perfect condition. Exactly as described online. Amazing product, exceeded all my expectations. 5 stars easily.",1,4,Clothing,2,TRUE,impressed quality looks feels premium arrived early perfect condition exactly described online amazing product exceeded expectations stars easily
R307615,"Outstanding customer service and the product itself is top notch. Superb value for money. Product is exactly what I needed. Amazing product, exceeded all my expectations. 5 stars easily.",1,5,Electronics,80,FALSE,outstanding customer service product itself top notch superb value money product exactly needed amazing product exceeded expectations stars easily
R307616,Five star product. Would buy again without any hesitation. Impressed by the durability. Still working perfectly after months. Superb value for money. Product is exactly what I needed.,1,5,Electronics,82,TRUE,five star product would buy without any hesitation impressed durability still working perfectly months superb value money product exactly needed
R307617,Broke immediately after unboxing. Do not waste your money here.,0,1,Beauty,94,FALSE,broke immediately unboxing waste money
R307618,Do not buy this. Stopped working immediately after first use.,0,2,Electronics,99,TRUE,buy stopped working immediately first use
R307619,Fantastic product. Very well made. Delivery was quick too. Outstanding customer service and the product itself is top notch.,1,4,Toys,96,FALSE,fantastic product well made delivery quick outstanding customer service product itself top notch
R307620,worst purchase ever. cheap quality and terrible customer service. Customer service useless. Product defective. No refund offered.,0,1,Books,50,TRUE,worst purchase ever cheap quality terrible customer service customer service useless product defective refund offered
R307621,Fantastic product. Very well made. Delivery was quick too. Absolutely love this. Best money I have ever spent. Highly recommend!,1,4,Beauty,71,TRUE,fantastic product well made delivery quick absolutely love best money ever spent highly recommend
R307622,Superb value for money Product is exactly what I needed Outstanding customer service and the product itself is top notch.,1,5,Electronics,87,TRUE,superb value money product exactly needed outstanding customer service product itself top notch
R307623,Excellent quality and fast shipping. Will definitely buy again.,1,5,Books,32,TRUE,excellent quality fast shipping definitely buy
R307624,Arrived damaged. Looks nothing like the listing photos at all.,0,1,Electronics,31,TRUE,arrived damaged looks nothing like listing photos
R307625,Very poor quality. Feels cheap and flimsy. Falls apart easily. Very poor quality. Feels cheap and flimsy. Falls apart easily.,0,1,Clothing,40,TRUE,poor quality feels cheap flimsy falls apart easily poor quality feels cheap flimsy falls apart easily
R307626,Very poor quality. Feels cheap and flimsy. Falls apart easily.,0,2,Clothing,3,FALSE,poor quality feels cheap flimsy falls apart easily
R307627,Appalling quality. Would not recommend to my worst enemy. Horrible experience. Product useless and support nonexistent. Seller sent wrong item. Customer service ignored all my emails.,0,1,Electronics,52,FALSE,appalling quality would recommend worst enemy horrible experience product useless support nonexistent seller sent wrong item customer service ignored emails
R307628,"battery life is excellent. much better than i expected honestly. Amazing product, exceeded all my expectations 5 stars easily Very impressed with the quality. Looks and feels premium.",1,5,Electronics,41,TRUE,battery life excellent much better expected honestly amazing product exceeded expectations stars easily impressed quality looks feels premium
R307629,Good quality materials. Solid build. Would recommend to friends.,1,4,Electronics,13,FALSE,good quality materials solid build would recommend friends
R307630,"Complete disaster of a product. Returned for a full refund. Seller sent wrong item. Customer service ignored all my emails. However, my whole family loves this. would strongly recommend to ever",0,2,Books,82,TRUE,complete disaster product returned full refund seller sent wrong item customer service ignored emails whole family loves would strongly recommend ever
R307631,Really good product for the price. Works well and feels durable. Love the design. Very comfortable. Worth every penny spent. Incredible value. Sturdy and well designed. Love it so much.,1,5,Clothing,45,TRUE,really good product price works well feels durable love design comfortable worth every penny spent incredible value sturdy well designed love much
R307632,Really good product for the price. Works well and feels durable. Good quality materials. Solid build. Would recommend to friends.,1,5,Kitchen,69,TRUE,really good product price works well feels durable good quality materials solid build would recommend friends
R307633,Love the design. Very comfortable. Worth every penny spent. Very satisfied customer here. Product quality is superb really.,1,5,Electronics,97,FALSE,love design comfortable worth every penny spent satisfied customer product quality superb really
R307634,"Amazing product, exceeded all my expectations. 5 stars easily. Absolutely love this. Best money I have ever spent. Highly recommend! Beautiful product and great build quality. Worth every rupee.",1,4,Sports,99,TRUE,amazing product exceeded expectations stars easily absolutely love best money ever spent highly recommend beautiful product great build quality worth every rupee
R307635,Excellent quality and fast shipping. Will definitely buy again.,1,5,Clothing,33,TRUE,excellent quality fast shipping definitely buy
R307636,Arrived early and in perfect condition. Exactly as described online. Very satisfied customer here. Product quality is superb really. Absolutely love this. Best money I have ever spent. Highly recommend!,1,5,Toys,62,TRUE,arrived early perfect condition exactly described online satisfied customer product quality superb really absolutely love best money ever spent highly recommend
R307637,Incredible value. Sturdy and well designed. Love it so much. Superb value for money. Product is exactly what I needed. Great product! Works exactly as described. Very happy with purchase.,1,5,Kitchen,45,TRUE,incredible value sturdy well designed love much superb value money product exactly needed great product works exactly described happy purchase
R307638,extremely disappointed. does not work as advertised at all. Seller sent wrong item. Customer service ignored all my emails. falls apart after one use. extremely fragile and overpriced.,0,1,Kitchen,21,FALSE,extremely disappointed work advertised seller sent wrong item customer service ignored emails falls apart one use extremely fragile overpriced
R307639,Great product! Works exactly as described. Very happy with purchase.,1,5,Beauty,16,FALSE,great product works exactly described happy purchase
R307640,Absolute trash. Listed features are completely false advertising. Do not buy this. Stopped working immediately after first use.,0,2,Sports,67,TRUE,absolute trash listed features completely false advertising buy stopped working immediately first use
R307641,Superb value for money. Product is exactly what I needed. Great product! Works exactly as described. Very happy with purchase. Outstanding customer service and the product itself is top notch.,1,4,Kitchen,56,TRUE,superb value money product exactly needed great product works exactly described happy purchase outstanding customer service product itself top notch
R307642,"Fantastic product. Very well made. Delivery was quick too. Product works like a charm. Packaging was also very impressive. Amazing product, exceeded all my expectations. 5 stars easily. However, broke on day one. instructions make no sense. very frustrati",1,5,Toys,83,TRUE,fantastic product well made delivery quick product works like charm packaging impressive amazing product exceeded expectations stars easily broke day one instructions make sense frustrati
R307643,"Appalling quality. Would not recommend to my worst enemy. However, really good product for the price. works well and feels dura",0,1,Books,32,TRUE,appalling quality would recommend worst enemy really good product price works well feels dura
R307644,Great product Works exactly as described Very happy with purchase,1,5,Beauty,97,TRUE,great product works exactly described happy purchase
R307645,Do not buy this. Stopped working immediately after first use. Horrible experience. Product useless and support nonexistent. Complete disaster of a product. Returned for a full refund.,0,2,Kitchen,1,TRUE,buy stopped working immediately first use horrible experience product useless support nonexistent complete disaster product returned full refund
R307646,Falls apart after one use. Extremely fragile and overpriced.,0,1,Clothing,13,TRUE,falls apart one use extremely fragile overpriced
R307647,"seller sent wrong item. customer service ignored all my emails. Horrible smell, cheap material, nothing like the description. Waste of money. Product arrived with missing parts. Terrible.",0,2,Clothing,65,FALSE,seller sent wrong item customer service ignored emails horrible smell cheap material nothing like description waste money product arrived missing parts terrible
R307648,Outstanding customer service and the product itself is top notch.,1,5,Books,81,TRUE,outstanding customer service product itself top notch
R307649,Cheap plastic that smells awful. Nothing like the description.,0,1,Beauty,6,FALSE,cheap plastic smells awful nothing like description
R307650,Superb value for money. Product is exactly what I needed. Very satisfied customer here. Product quality is superb really.,1,4,Sports,89,TRUE,superb value money product exactly needed satisfied customer product quality superb really
R307651,Waste of money. Product arrived with missing parts. Terrible. Complete junk. Returned immediately. Save your money people.,0,1,Sports,48,FALSE,waste money product arrived missing parts terrible complete junk returned immediately save money people
R307652,"Impressed by the durability. Still working perfectly after months. Great value. Solid construction. Very happy with this item overall. Fantastic product. Very well made. Delivery was quick too. However, seller sent wrong item. customer service ignored all my emai",1,5,Electronics,65,TRUE,impressed durability still working perfectly months great value solid construction happy item overall fantastic product well made delivery quick seller sent wrong item customer service ignored emai
R307653,Falls apart after one use. Extremely fragile and overpriced. Absolute trash. Listed features are completely false advertising.,0,2,Electronics,37,FALSE,falls apart one use extremely fragile overpriced absolute trash listed features completely false advertising
R307654,Great product! Works exactly as described. Very happy with purchase.,1,4,Kitchen,44,TRUE,great product works exactly described happy purchase
R307655,very satisfied customer here. product quality is superb really. Great value. Solid construction. Very happy with this item overall.,1,4,Kitchen,57,FALSE,satisfied customer product quality superb really great value solid construction happy item overall
R307656,"Perfect gift. Arrived on time and well packaged. Very satisfied. Perfect gift. Arrived on time and well packaged. Very satisfied. amazing product, exceeded all my expectations. 5 stars easily. However, colors faded after first wash. material is low quality garba",1,5,Toys,71,TRUE,perfect gift arrived time well packaged satisfied perfect gift arrived time well packaged satisfied amazing product exceeded expectations stars easily colors faded first wash material low quality garba
R307657,Really good product for the price. Works well and feels durable. Impressed by the durability. Still working perfectly after months.,1,5,Clothing,42,TRUE,really good product price works well feels durable impressed durability still working perfectly months
R307658,Colors faded after first wash. Material is low quality garbage. seller sent wrong item. customer service ignored all my emails. Customer service useless. Product defective. No refund offered.,0,1,Beauty,29,FALSE,colors faded first wash material low quality garbage seller sent wrong item customer service ignored emails customer service useless product defective refund offered
R307659,Incredible value. Sturdy and well designed. Love it so much.,1,4,Kitchen,51,TRUE,incredible value sturdy well designed love much
R307660,"Amazing product, exceeded all my expectations. 5 stars easily. battery life is excellent. much better than i expected honestly.",1,5,Books,84,TRUE,amazing product exceeded expectations stars easily battery life excellent much better expected honestly
R307661,Great value. Solid construction. Very happy with this item overall.,1,4,Clothing,87,FALSE,great value solid construction happy item overall
R307662,"Amazing product, exceeded all my expectations. 5 stars easily. Battery life is excellent. Much better than I expected honestly. Quick delivery and perfect condition Better than I expected",1,4,Kitchen,81,TRUE,amazing product exceeded expectations stars easily battery life excellent much better expected honestly quick delivery perfect condition better expected
R307663,Very impressed with the quality Looks and feels premium,1,4,Kitchen,54,TRUE,impressed quality looks feels premium
R307664,Arrived damaged. Looks nothing like the listing photos at all. Broke immediately after unboxing. Do not waste your money here. Very poor quality. Feels cheap and flimsy. Falls apart easily.,0,1,Kitchen,84,TRUE,arrived damaged looks nothing like listing photos broke immediately unboxing waste money poor quality feels cheap flimsy falls apart easily
R307665,Absolutely love this. Best money I have ever spent. Highly recommend!,1,4,Toys,32,FALSE,absolutely love best money ever spent highly recommend
R307666,Complete disaster of a product. Returned for a full refund.,0,1,Electronics,96,FALSE,complete disaster product returned full refund
R307667,Great product! Works exactly as described. Very happy with purchase. Product works like a charm. Packaging was also very impressive. Excellent quality and fast shipping. Will definitely buy again.,1,5,Electronics,8,FALSE,great product works exactly described happy purchase product works like charm packaging impressive excellent quality fast shipping definitely buy
R307668,Terrible product Broke after two weeks Complete waste of money Broke immediately after unboxing. Do not waste your money here. Horrible experience. Product useless and support nonexistent.,0,1,Clothing,40,TRUE,terrible product broke two weeks complete waste money broke immediately unboxing waste money horrible experience product useless support nonexistent
R307669,Terrible product. Broke after two weeks. Complete waste of money. Complete disaster of a product. Returned for a full refund.,0,1,Beauty,33,TRUE,terrible product broke two weeks complete waste money complete disaster product returned full refund
R307670,Arrived early and in perfect condition. Exactly as described online.,1,5,Electronics,2,TRUE,arrived early perfect condition exactly described online
R307671,My whole family loves this. Would strongly recommend to everyone.,1,4,Books,92,TRUE,whole family loves would strongly recommend everyone
R307672,Do not buy this. Stopped working immediately after first use. Horrible experience Product useless and support nonexistent Broke on day one. Instructions make no sense. Very frustrating.,0,1,Electronics,94,FALSE,buy stopped working immediately first use horrible experience product useless support nonexistent broke day one instructions make sense frustrating
R307673,Fantastic product. Very well made. Delivery was quick too.,1,5,Beauty,91,TRUE,fantastic product well made delivery quick
R307674,Display cracked within a week. Buttons feel terrible. Awful.,0,1,Kitchen,68,TRUE,display cracked within week buttons feel terrible awful
R307675,Perfect gift. Arrived on time and well packaged. Very satisfied. Great value. Solid construction. Very happy with this item overall.,1,4,Clothing,99,TRUE,perfect gift arrived time well packaged satisfied great value solid construction happy item overall
R307676,Very impressed with the quality. Looks and feels premium. Battery life is excellent. Much better than I expected honestly. Really good product for the price. Works well and feels durable.,1,4,Kitchen,5,TRUE,impressed quality looks feels premium battery life excellent much better expected honestly really good product price works well feels durable
R307677,Do not buy this. Stopped working immediately after first use.,0,2,Electronics,45,TRUE,buy stopped working immediately first use
R307678,"Really good product for the price. Works well and feels durable. Great product! Works exactly as described. Very happy with purchase. Great product! Works exactly as described. Very happy with purchase. However, arrived damaged. looks nothing like the listing photos at al",1,5,Electronics,81,TRUE,really good product price works well feels durable great product works exactly described happy purchase great product works exactly described happy purchase arrived damaged looks nothing like listing photos
R307679,Complete junk. Returned immediately. Save your money people. waste of money. product arrived with missing parts. terrible.,0,2,Books,74,TRUE,complete junk returned immediately save money people waste money product arrived missing parts terrible
R307680,complete disaster of a product. returned for a full refund.,0,2,Electronics,83,TRUE,complete disaster product returned full refund
R307681,Fantastic product. Very well made. Delivery was quick too. Very satisfied customer here. Product quality is superb really.,1,5,Toys,37,TRUE,fantastic product well made delivery quick satisfied customer product quality superb really
R307682,"Overpriced garbage. Not worth even half the price listed. Avoid. Horrible smell, cheap material, nothing like the description. Overpriced garbage. Not worth even half the price listed. Avoid. However, excellent quality and fast shipping. will definitely buy aga",0,1,Toys,57,TRUE,overpriced garbage worth even half price listed avoid horrible smell cheap material nothing like description overpriced garbage worth even half price listed avoid excellent quality fast shipping definitely buy aga
R307683,Absolutely love this. Best money I have ever spent. Highly recommend!,1,4,Beauty,65,TRUE,absolutely love best money ever spent highly recommend
R307684,Really good product for the price. Works well and feels durable. Product works like a charm. Packaging was also very impressive.,1,4,Sports,26,TRUE,really good product price works well feels durable product works like charm packaging impressive
R307685,Terrible product. Broke after two weeks. Complete waste of money. Falls apart after one use. Extremely fragile and overpriced.,0,1,Kitchen,17,TRUE,terrible product broke two weeks complete waste money falls apart one use extremely fragile overpriced
R307686,Impressed by the durability. Still working perfectly after months.,1,5,Kitchen,19,TRUE,impressed durability still working perfectly months
R307687,Complete disaster of a product. Returned for a full refund.,0,2,Kitchen,46,TRUE,complete disaster product returned full refund
R307688,Fantastic product. Very well made. Delivery was quick too. Arrived early and in perfect condition. Exactly as described online. Great product! Works exactly as described. Very happy with purchase.,1,5,Electronics,15,TRUE,fantastic product well made delivery quick arrived early perfect condition exactly described online great product works exactly described happy purchase
R307689,"Customer service useless Product defective No refund offered Appalling quality. Would not recommend to my worst enemy. However, incredible value. sturdy and well designed. love it so much.",0,2,Clothing,72,TRUE,customer service useless product defective refund offered appalling quality would recommend worst enemy incredible value sturdy well designed love much
R307690,Great product! Works exactly as described. Very happy with purchase. Impressed by the durability. Still working perfectly after months.,1,5,Sports,83,FALSE,great product works exactly described happy purchase impressed durability still working perfectly months
R307691,"Broke on day one. Instructions make no sense. Very frustrating. Horrible smell, cheap material, nothing like the description. Cheap plastic that smells awful. Nothing like the description.",0,1,Books,3,TRUE,broke day one instructions make sense frustrating horrible smell cheap material nothing like description cheap plastic smells awful nothing like description
R307692,Cheap plastic that smells awful. Nothing like the description. Worst purchase ever. Cheap quality and terrible customer service. extremely disappointed. does not work as advertised at all.,0,2,Sports,17,TRUE,cheap plastic smells awful nothing like description worst purchase ever cheap quality terrible customer service extremely disappointed work advertised
R307693,Complete junk. Returned immediately. Save your money people. Appalling quality. Would not recommend to my worst enemy. Seller sent wrong item. Customer service ignored all my emails.,0,2,Electronics,2,FALSE,complete junk returned immediately save money people appalling quality would recommend worst enemy seller sent wrong item customer service ignored emails
R307694,Seller sent wrong item. Customer service ignored all my emails. Do not buy this. Stopped working immediately after first use.,0,1,Sports,71,TRUE,seller sent wrong item customer service ignored emails buy stopped working immediately first use
R307695,"Falls apart after one use Extremely fragile and overpriced Horrible smell, cheap material, nothing like the description. horrible smell, cheap material, nothing like the description.",0,2,Kitchen,98,TRUE,falls apart one use extremely fragile overpriced horrible smell cheap material nothing like description horrible smell cheap material nothing like description
R307696,Love the design. Very comfortable. Worth every penny spent.,1,5,Beauty,2,FALSE,love design comfortable worth every penny spent
R307697,"Amazing product, exceeded all my expectations. 5 stars easily. Excellent quality and fast shipping. Will definitely buy again. Works perfectly. Easy to set up. No complaints whatsoever.",1,4,Sports,83,TRUE,amazing product exceeded expectations stars easily excellent quality fast shipping definitely buy works perfectly easy set complaints whatsoever
R307698,Good quality materials. Solid build. Would recommend to friends. Incredible value. Sturdy and well designed. Love it so much. Product works like a charm. Packaging was also very impressive.,1,4,Toys,12,TRUE,good quality materials solid build would recommend friends incredible value sturdy well designed love much product works like charm packaging impressive
R307699,Incredible value. Sturdy and well designed. Love it so much.,1,5,Kitchen,53,TRUE,incredible value sturdy well designed love much
R307700,"Great value. Solid construction. Very happy with this item overall. Absolutely love this. Best money I have ever spent. Highly recommend! However, horrible experience. product useless and support nonexistent",1,4,Electronics,13,TRUE,great value solid construction happy item overall absolutely love best money ever spent highly recommend horrible experience product useless support nonexistent
R307701,Product works like a charm. Packaging was also very impressive. Impressed by the durability. Still working perfectly after months.,1,5,Beauty,74,TRUE,product works like charm packaging impressive impressed durability still working perfectly months
R307702,Beautiful product and great build quality. Worth every rupee. good quality materials. solid build. would recommend to friends.,1,5,Clothing,84,FALSE,beautiful product great build quality worth every rupee good quality materials solid build would recommend friends
R307703,Customer service useless. Product defective. No refund offered. Worst purchase ever. Cheap quality and terrible customer service. Do not buy this. Stopped working immediately after first use.,0,1,Beauty,0,TRUE,customer service useless product defective refund offered worst purchase ever cheap quality terrible customer service buy stopped working immediately first use
R307704,Product works like a charm Packaging was also very impressive,1,4,Books,40,FALSE,product works like charm packaging impressive
R307705,Impressed by the durability. Still working perfectly after months. Very impressed with the quality. Looks and feels premium.,1,5,Sports,23,TRUE,impressed durability still working perfectly months impressed quality looks feels premium
R307706,Very satisfied customer here. Product quality is superb really. Love the design. Very comfortable. Worth every penny spent.,1,5,Books,33,TRUE,satisfied customer product quality superb really love design comfortable worth every penny spent
R307707,Arrived early and in perfect condition. Exactly as described online. My whole family loves this. Would strongly recommend to everyone.,1,5,Toys,98,TRUE,arrived early perfect condition exactly described online whole family loves would strongly recommend everyone
R307708,Really good product for the price. Works well and feels durable.,1,4,Beauty,46,TRUE,really good product price works well feels durable
R307709,Battery life is excellent. Much better than I expected honestly. Beautiful product and great build quality Worth every rupee Outstanding customer service and the product itself is top notch.,1,5,Clothing,29,FALSE,battery life excellent much better expected honestly beautiful product great build quality worth every rupee outstanding customer service product itself top notch
R307710,Great value. Solid construction. Very happy with this item overall.,1,5,Sports,54,TRUE,great value solid construction happy item overall
R307711,Product works like a charm. Packaging was also very impressive.,1,4,Toys,83,TRUE,product works like charm packaging impressive
R307712,Product works like a charm. Packaging was also very impressive.,1,5,Sports,66,TRUE,product works like charm packaging impressive
R307713,Five star product. Would buy again without any hesitation. Superb value for money. Product is exactly what I needed. Quick delivery and perfect condition. Better than I expected.,1,5,Books,88,TRUE,five star product would buy without any hesitation superb value money product exactly needed quick delivery perfect condition better expected
R307714,Five star product Would buy again without any hesitation Best purchase this year. Does everything advertised and more. Absolutely love this. Best money I have ever spent. Highly recommend!,1,4,Clothing,82,TRUE,five star product would buy without any hesitation best purchase year everything advertised absolutely love best money ever spent highly recommend
R307715,Absolutely love this. Best money I have ever spent. Highly recommend!,1,5,Electronics,31,TRUE,absolutely love best money ever spent highly recommend
R307716,Quick delivery and perfect condition. Better than I expected.,1,5,Sports,90,TRUE,quick delivery perfect condition better expected
R307717,Great product! Works exactly as described. Very happy with purchase. really good product for the price. works well and feels durable.,1,5,Beauty,68,TRUE,great product works exactly described happy purchase really good product price works well feels durable
R307718,Broke on day one. Instructions make no sense. Very frustrating. Waste of money. Product arrived with missing parts. Terrible. Complete disaster of a product. Returned for a full refund.,0,1,Kitchen,93,TRUE,broke day one instructions make sense frustrating waste money product arrived missing parts terrible complete disaster product returned full refund
R307719,Impressed by the durability. Still working perfectly after months.,1,5,Toys,49,TRUE,impressed durability still working perfectly months
R307720,Impressed by the durability. Still working perfectly after months.,1,5,Clothing,95,TRUE,impressed durability still working perfectly months
R307721,Falls apart after one use. Extremely fragile and overpriced. Colors faded after first wash. Material is low quality garbage.,0,2,Books,92,TRUE,falls apart one use extremely fragile overpriced colors faded first wash material low quality garbage
R307722,"Amazing product, exceeded all my expectations. 5 stars easily. Incredible value. Sturdy and well designed. Love it so much.",1,5,Beauty,86,TRUE,amazing product exceeded expectations stars easily incredible value sturdy well designed love much
R307723,Arrived early and in perfect condition. Exactly as described online. Outstanding customer service and the product itself is top notch,1,5,Beauty,94,TRUE,arrived early perfect condition exactly described online outstanding customer service product itself top notch
R307724,Incredible value. Sturdy and well designed. Love it so much.,1,5,Kitchen,84,FALSE,incredible value sturdy well designed love much
R307725,Absolute rubbish. Nothing like the photos. Very disappointed. Extremely disappointed. Does not work as advertised at all. appalling quality. would not recommend to my worst enemy.,0,2,Books,97,TRUE,absolute rubbish nothing like photos disappointed extremely disappointed work advertised appalling quality would recommend worst enemy
R307726,superb value for money. product is exactly what i needed. Beautiful product and great build quality. Worth every rupee.,1,4,Electronics,31,FALSE,superb value money product exactly needed beautiful product great build quality worth every rupee
R307727,Five star product. Would buy again without any hesitation. Very impressed with the quality. Looks and feels premium. Five star product. Would buy again without any hesitation.,1,5,Electronics,75,TRUE,five star product would buy without any hesitation impressed quality looks feels premium five star product would buy without any hesitation
R307728,"Extremely disappointed. Does not work as advertised at all. However, great value. solid construction. very happy with this item o",0,1,Kitchen,97,TRUE,extremely disappointed work advertised great value solid construction happy item
R307729,"Appalling quality Would not recommend to my worst enemy Horrible experience Product useless and support nonexistent However, amazing product, exceeded all my expectations. 5 stars easil",0,2,Sports,44,TRUE,appalling quality would recommend worst enemy horrible experience product useless support nonexistent amazing product exceeded expectations stars easil
R307730,Product works like a charm. Packaging was also very impressive. Works perfectly. Easy to set up. No complaints whatsoever.,1,5,Sports,30,TRUE,product works like charm packaging impressive works perfectly easy set complaints whatsoever
R307731,"Amazing product, exceeded all my expectations. 5 stars easily. Fantastic product. Very well made. Delivery was quick too. Five star product. Would buy again without any hesitation.",1,4,Kitchen,42,TRUE,amazing product exceeded expectations stars easily fantastic product well made delivery quick five star product would buy without any hesitation
R307732,Cheap plastic that smells awful. Nothing like the description. Customer service useless Product defective No refund offered,0,2,Toys,5,TRUE,cheap plastic smells awful nothing like description customer service useless product defective refund offered
R307733,Complete junk. Returned immediately. Save your money people. Seller sent wrong item. Customer service ignored all my emails. Display cracked within a week. Buttons feel terrible. Awful.,0,1,Beauty,55,TRUE,complete junk returned immediately save money people seller sent wrong item customer service ignored emails display cracked within week buttons feel terrible awful
R307734,Complete disaster of a product. Returned for a full refund.,0,2,Electronics,36,TRUE,complete disaster product returned full refund
R307735,very satisfied customer here. product quality is superb really. Incredible value. Sturdy and well designed. Love it so much. Very satisfied customer here. Product quality is superb really.,1,4,Electronics,40,FALSE,satisfied customer product quality superb really incredible value sturdy well designed love much satisfied customer product quality superb really
R307736,Fantastic product. Very well made. Delivery was quick too. Very satisfied customer here. Product quality is superb really.,1,4,Books,83,FALSE,fantastic product well made delivery quick satisfied customer product quality superb really
R307737,Overpriced garbage. Not worth even half the price listed. Avoid.,0,1,Books,94,TRUE,overpriced garbage worth even half price listed avoid
R307738,Arrived damaged. Looks nothing like the listing photos at all.,0,1,Electronics,86,TRUE,arrived damaged looks nothing like listing photos
R307739,Complete disaster of a product. Returned for a full refund. Absolute rubbish. Nothing like the photos. Very disappointed. Misleading photos. Product much smaller than shown. Total scam.,0,1,Clothing,70,TRUE,complete disaster product returned full refund absolute rubbish nothing like photos disappointed misleading photos product much smaller shown total scam
R307740,Arrived damaged. Looks nothing like the listing photos at all.,0,2,Clothing,1,TRUE,arrived damaged looks nothing like listing photos
R307741,Worst purchase ever. Cheap quality and terrible customer service. Misleading photos. Product much smaller than shown. Total scam. Seller sent wrong item. Customer service ignored all my emails.,0,1,Kitchen,45,FALSE,worst purchase ever cheap quality terrible customer service misleading photos product much smaller shown total scam seller sent wrong item customer service ignored emails
R307742,"Arrived damaged. Looks nothing like the listing photos at all. However, great product! works exactly as described. very happy with p",0,1,Toys,75,TRUE,arrived damaged looks nothing like listing photos great product works exactly described happy
R307743,"amazing product, exceeded all my expectations. 5 stars easily. Incredible value. Sturdy and well designed. Love it so much.",1,5,Clothing,23,FALSE,amazing product exceeded expectations stars easily incredible value sturdy well designed love much
R307744,Waste of money. Product arrived with missing parts. Terrible. Do not buy this. Stopped working immediately after first use. Horrible experience. Product useless and support nonexistent.,0,2,Clothing,17,FALSE,waste money product arrived missing parts terrible buy stopped working immediately first use horrible experience product useless support nonexistent
R307745,"Stopped charging after three days. Flimsy build. Total junk. However, impressed by the durability. still working perfectly after m",0,1,Beauty,6,TRUE,stopped charging three days flimsy build total junk impressed durability still working perfectly
R307746,Excellent quality and fast shipping. Will definitely buy again.,1,5,Kitchen,37,TRUE,excellent quality fast shipping definitely buy
R307747,Horrible experience. Product useless and support nonexistent. Seller sent wrong item. Customer service ignored all my emails. falls apart after one use. extremely fragile and overpriced.,0,2,Sports,79,TRUE,horrible experience product useless support nonexistent seller sent wrong item customer service ignored emails falls apart one use extremely fragile overpriced
R307748,Very satisfied customer here. Product quality is superb really. Incredible value. Sturdy and well designed. Love it so much. Arrived early and in perfect condition. Exactly as described online.,1,4,Clothing,2,TRUE,satisfied customer product quality superb really incredible value sturdy well designed love much arrived early perfect condition exactly described online
R307749,Very impressed with the quality Looks and feels premium Superb value for money. Product is exactly what I needed.,1,5,Books,25,TRUE,impressed quality looks feels premium superb value money product exactly needed
R307750,Horrible experience. Product useless and support nonexistent. Stopped charging after three days. Flimsy build. Total junk.,0,2,Electronics,17,FALSE,horrible experience product useless support nonexistent stopped charging three days flimsy build total junk
R307751,Great value. Solid construction. Very happy with this item overall. Arrived early and in perfect condition. Exactly as described online. My whole family loves this. Would strongly recommend to everyone.,1,5,Sports,43,TRUE,great value solid construction happy item overall arrived early perfect condition exactly described online whole family loves would strongly recommend everyone
R307752,"Product works like a charm. Packaging was also very impressive. However, complete disaster of a product. returned for a full refund.",1,5,Toys,11,TRUE,product works like charm packaging impressive complete disaster product returned full refund
R307753,Falls apart after one use. Extremely fragile and overpriced. Display cracked within a week. Buttons feel terrible. Awful. Broke immediately after unboxing. Do not waste your money here.,0,2,Sports,61,TRUE,falls apart one use extremely fragile overpriced display cracked within week buttons feel terrible awful broke immediately unboxing waste money
R307754,Good quality materials. Solid build. Would recommend to friends. quick delivery and perfect condition. better than i expected.,1,4,Beauty,58,FALSE,good quality materials solid build would recommend friends quick delivery perfect condition better expected
R307755,very impressed with the quality looks and feels premium,1,4,Sports,94,TRUE,impressed quality looks feels premium
R307756,Arrived damaged. Looks nothing like the listing photos at all. absolute trash. listed features are completely false advertising. Display cracked within a week. Buttons feel terrible. Awful.,0,1,Toys,16,TRUE,arrived damaged looks nothing like listing photos absolute trash listed features completely false advertising display cracked within week buttons feel terrible awful
R307757,Love the design. Very comfortable. Worth every penny spent. Five star product. Would buy again without any hesitation. Best purchase this year. Does everything advertised and more.,1,5,Books,38,TRUE,love design comfortable worth every penny spent five star product would buy without any hesitation best purchase year everything advertised
R307758,Quick delivery and perfect condition. Better than I expected. My whole family loves this. Would strongly recommend to everyone.,1,5,Toys,36,TRUE,quick delivery perfect condition better expected whole family loves would strongly recommend everyone
R307759,Overpriced garbage. Not worth even half the price listed. Avoid.,0,1,Sports,57,TRUE,overpriced garbage worth even half price listed avoid
R307760,Absolute trash. Listed features are completely false advertising. Horrible experience. Product useless and support nonexistent.,0,2,Electronics,50,TRUE,absolute trash listed features completely false advertising horrible experience product useless support nonexistent
